page_id,book_slug,page_name,public_regression_score,original_score,degradation_type,score_drop,rank_correct
51,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page4,5.812757180650045,5.825739984882841,content_crop,0.012982804232795964,True
52,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page5,5.730472222222215,5.759958616780038,content_crop,0.029486394557823203,True
53,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page6,5.719011904761906,5.786549886621318,content_crop,0.06753798185941129,True
54,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page1,5.706251889644744,5.78004817735175,content_crop,0.07379628770700641,True
55,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page2,5.83536115835223,5.856436791383221,content_crop,0.021075633030990915,True
56,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page3,5.66617819349962,5.676926776266058,content_crop,0.010748582766437309,True
57,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page4,5.9653907785336315,5.965039871504154,content_crop,-0.0003509070294773764,False
58,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page5,5.755302154195009,5.869583805744516,content_crop,0.11428165154950687,True
59,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page6,5.830233938019651,5.909795729402869,content_crop,0.07956179138321762,True
60,katiitis-song,katiitis-song_en_page1,5.982655423280423,6.013237622826911,content_crop,0.030582199546487665,True
61,katiitis-song,katiitis-song_en_page2,5.87250018896448,5.778586356764931,content_crop,-0.09391383219954896,False
62,katiitis-song,katiitis-song_en_page3,5.613122732426301,5.600048185941039,content_crop,-0.013074546485261962,False
63,katiitis-song,katiitis-song_en_page4,5.716443877551021,5.706248866213152,content_crop,-0.01019501133786882,False
64,katiitis-song,katiitis-song_en_page5,5.754611394557823,5.714122448979591,content_crop,-0.04048894557823157,False
65,katiitis-song,katiitis-song_en_page6,5.761557067271353,5.772136148904007,content_crop,0.010579081632654308,True
66,lets-be-friends,lets-be-friends_en_page1,5.805699761217623,5.7559442554799745,content_crop,-0.04975550573764842,False
67,lets-be-friends,lets-be-friends_en_page2,5.862215419501129,5.705876133786848,content_crop,-0.15633928571428068,False
68,lets-be-friends,lets-be-friends_en_page3,5.785661375661374,5.770299981103554,content_crop,-0.015361394557820596,False
69,lets-be-friends,lets-be-friends_en_page4,5.877375506768357,5.918468477289901,content_crop,0.041092970521543926,True
70,lets-be-friends,lets-be-friends_en_page5,5.828482426303853,5.793807823129253,content_crop,-0.034674603174599916,False
71,lets-be-friends,lets-be-friends_en_page6,5.796096655328798,5.805337018140586,content_crop,0.009240362811787861,True
72,baby-babble,baby-babble_en_page1,6.061719104308384,6.086351001511714,content_crop,0.0246318972033297,True
73,baby-babble,baby-babble_en_page2,5.925156557067256,5.908621787603921,content_crop,-0.016534769463334875,False
74,baby-babble,baby-babble_en_page3,5.815383786848071,5.840464852607712,content_crop,0.02508106575964142,True
75,baby-babble,baby-babble_en_page4,6.006516439909301,5.968759542705969,content_crop,-0.037756897203331974,False
76,baby-babble,baby-babble_en_page5,5.932697845804978,5.941158919123197,content_crop,0.00846107331821866,True
77,baby-babble,baby-babble_en_page6,5.944415816326531,5.95218924792139,content_crop,0.007773431594858771,True
78,wheres-that-cat,wheres_that_cat_en_page1,5.994978835978839,5.973800831443696,content_crop,-0.021178004535142847,False
79,wheres-that-cat,wheres_that_cat_en_page2,5.843389739229014,5.80677560468631,content_crop,-0.036614134542704235,False
80,wheres-that-cat,wheres_that_cat_en_page3,5.785523431594859,5.831947089947091,content_crop,0.04642365835223217,True
81,wheres-that-cat,wheres_that_cat_en_page4,5.61913265306122,5.65909126984127,content_crop,0.039958616780050527,True
82,wheres-that-cat,wheres_that_cat_en_page5,5.770040249433101,5.808365929705214,content_crop,0.038325680272113694,True
83,wheres-that-cat,wheres_that_cat_en_page6,5.537199357520783,5.598606575963717,content_crop,0.06140721844293395,True
84,shongololo,shongololo_en_page1,5.812686035525324,5.825138218923934,content_crop,0.012452183398609762,True
85,shongololo,shongololo_en_page2,5.762958049886618,5.852315759637186,content_crop,0.08935770975056823,True
86,shongololo,shongololo_en_page3,5.7876379440665175,5.77714805366591,content_crop,-0.010489890400607216,False
87,shongololo,shongololo_en_page4,5.809611489040059,5.851421201814056,content_crop,0.04180971277399692,True
88,shongololo,shongololo_en_page5,5.779844671201807,5.803571995464848,content_crop,0.02372732426304136,True
89,shongololo,shongololo_en_page6,5.701316421012844,5.698289210128488,content_crop,-0.003027210884356535,False
90,hello-baby,hello-baby_page1,5.7992383786848025,5.7622062547241155,content_crop,-0.037032123960687,False
91,hello-baby,hello-baby_page2,5.833882275132272,5.787621693121695,content_crop,-0.04626058201057681,False
92,hello-baby,hello-baby_page3,5.6671351095993945,5.597789115646267,content_crop,-0.06934599395312713,False
93,hello-baby,hello-baby_page4,5.783881141345429,5.789392290249435,content_crop,0.005511148904005836,True
94,hello-baby,hello-baby_page5,5.895097127739987,5.866174225245658,content_crop,-0.028922902494329605,False
95,hello-baby,hello-baby_page6,5.953472978080124,5.872558578987155,content_crop,-0.08091439909296927,False
96,joannas-grannies,joannas-grannies_en_page1,5.880647486772484,6.069753212396064,content_crop,0.18910572562357952,True
97,joannas-grannies,joannas-grannies_en_page2,5.952297713529855,5.951638133030987,content_crop,-0.000659580498868273,False
98,joannas-grannies,joannas-grannies_en_page3,5.743123771730918,5.720078609221466,content_crop,-0.023045162509451877,False
99,joannas-grannies,joannas-grannies_en_page4,5.791501511715795,5.719887093726374,content_crop,-0.07161441798942114,False
100,joannas-grannies,joannas-grannies_en_page5,5.793121126228266,5.7300757747543445,content_crop,-0.06304535147392176,False
101,joannas-grannies,joannas-grannies_en_page6,5.774159863945574,5.782351190476186,content_crop,0.008191326530612386,True
102,whose-shoe-is-this,whose-shoe-is-this_en_page1,5.7783718820861685,5.803374905517764,content_crop,0.025003023431595217,True
103,whose-shoe-is-this,whose-shoe-is-this_en_page2,6.014561224489788,6.01154875283446,content_crop,-0.0030124716553281417,False
104,whose-shoe-is-this,whose-shoe-is-this_en_page3,5.621067176870742,5.704981575963708,content_crop,0.08391439909296583,True
105,whose-shoe-is-this,whose-shoe-is-this_en_page4,5.831390684051392,5.882792894935749,content_crop,0.05140221088435659,True
106,whose-shoe-is-this,whose-shoe-is-this_en_page5,6.028519463340885,5.961662509448217,content_crop,-0.06685695389266755,False
107,whose-shoe-is-this,whose-shoe-is-this_en_page6,5.838668882704599,5.839664115646264,content_crop,0.0009952329416647032,True
108,amahle-wants-to-help,amahle-wants-to-help_en_page1,5.75944623960695,5.842552240087949,content_crop,0.08310600048099914,True
109,amahle-wants-to-help,amahle-wants-to-help_en_page2,5.829382369614508,5.863527494331061,content_crop,0.03414512471655318,True
110,amahle-wants-to-help,amahle-wants-to-help_en_page3,5.754178099017379,5.84430281557067,content_crop,0.09012471655329168,True
111,amahle-wants-to-help,amahle-wants-to-help_en_page4,5.943460600907026,5.926559523809523,content_crop,-0.016901077097503325,False
112,amahle-wants-to-help,amahle-wants-to-help_en_page5,5.7742896825396794,5.812616118669683,content_crop,0.03832643613000375,True
113,amahle-wants-to-help,amahle-wants-to-help_en_page6,5.88639921322064,5.89601473922902,content_crop,0.009615526008380115,True
114,my-inside-weather,my-inside-weather_page1,5.893347505668935,5.862122113997114,content_crop,-0.03122539167182037,False
115,my-inside-weather,my-inside-weather_page2,5.799413832199543,5.77949414210128,content_crop,-0.019919690098263665,False
116,my-inside-weather,my-inside-weather_page3,5.780513510959944,5.837710789871507,content_crop,0.057197278911563565,True
117,my-inside-weather,my-inside-weather_page4,5.809537320483739,5.875229119425542,content_crop,0.06569179894180355,True
118,my-inside-weather,my-inside-weather_page5,5.824313869992445,5.836215797430089,content_crop,0.011901927437643955,True
119,my-inside-weather,my-inside-weather_page6,5.7273799130763345,5.712510298563866,content_crop,-0.014869614512468488,False
120,open-the-door,open-the-door_en_page1,5.89040136054421,5.906302815570667,content_crop,0.0159014550264569,True
121,open-the-door,open-the-door_en_page2,5.933971938775504,5.922024848828418,content_crop,-0.011947089947086376,False
122,open-the-door,open-the-door_en_page3,5.689676303854873,5.863052437641724,content_crop,0.17337613378685113,True
123,open-the-door,open-the-door_en_page4,5.8153492063492065,5.823112528344676,content_crop,0.007763321995469141,True
124,open-the-door,open-the-door_en_page5,5.835179516250942,5.828553571428571,content_crop,-0.00662594482237111,False
125,open-the-door,open-the-door_en_page6,5.839205876795163,5.798313208616782,content_crop,-0.04089266817838144,False
126,hugs-in-the-city,hugs-in-the-city_english_page1,5.791027777777781,5.743517943035799,content_crop,-0.047509834741982004,False
127,hugs-in-the-city,hugs-in-the-city_english_page2,5.686937925170057,5.678739984882832,content_crop,-0.00819794028722498,False
128,hugs-in-the-city,hugs-in-the-city_english_page3,5.701370086923653,5.833349584278147,content_crop,0.13197949735449388,True
129,hugs-in-the-city,hugs-in-the-city_english_page4,5.659622448979592,5.768335978835979,content_crop,0.10871352985638705,True
130,hugs-in-the-city,hugs-in-the-city_english_page5,5.792367913832195,5.823399754346176,content_crop,0.03103184051398067,True
131,hugs-in-the-city,hugs-in-the-city_english_page6,5.8628432539682525,5.827985544217684,content_crop,-0.03485770975056823,False
132,catch-that-cat,catch-that-cat_en_page1,5.845499905517764,5.817071900982616,content_crop,-0.028428004535148155,False
133,catch-that-cat,catch-that-cat_en_page2,5.629740929705215,5.70462386621315,content_crop,0.07488293650793487,True
134,catch-that-cat,catch-that-cat_en_page3,5.668207199546483,5.696879913076338,content_crop,0.02867271352985501,True
135,catch-that-cat,catch-that-cat_en_page4,5.7944195011337865,5.905289777021917,content_crop,0.11087027588813037,True
136,catch-that-cat,catch-that-cat_en_page5,5.7870808767951605,5.846450680272109,content_crop,0.05936980347694831,True
137,catch-that-cat,catch-that-cat_en_page6,5.959939909297051,5.958742630385483,content_crop,-0.001197278911567956,False
138,the-one-in-the-middle,the-one-in-the-middle_en_20231110_page1,5.732614701436124,5.736485071806496,content_crop,0.003870370370371745,True
139,the-one-in-the-middle,the-one-in-the-middle_en_20231110_page2,5.896788170823875,5.885005479969757,content_crop,-0.011782690854118094,False
140,the-one-in-the-middle,the-one-in-the-middle_en_20231110_page3,5.804592687074825,5.909612528344665,content_crop,0.10501984126983999,True
141,the-one-in-the-middle,the-one-in-the-middle_en_20231110_page4,5.75392517006803,5.790960789871507,content_crop,0.03703561980347736,True
142,the-one-in-the-middle,the-one-in-the-middle_en_20231110_page5,5.831978552532123,5.806169595616021,content_crop,-0.025808956916101522,False
143,the-one-in-the-middle,the-one-in-the-middle_en_20231110_page6,5.8672884542706,5.861160997732432,content_crop,-0.006127456538168374,False
144,how-to-tame-a-monster,how-to-tame-a-monster_en_page1,5.721570415034699,5.72058125472411,content_crop,-0.0009891603105884883,False
145,how-to-tame-a-monster,how-to-tame-a-monster_en_page2,5.721264739229017,5.576095427059711,content_crop,-0.1451693121693065,False
146,how-to-tame-a-monster,how-to-tame-a-monster_en_page3,5.729828231292515,5.848641345427061,content_crop,0.11881311413454565,True
147,how-to-tame-a-monster,how-to-tame-a-monster_en_page4,5.644736394557817,5.70387093726379,content_crop,0.059134542705973736,True
148,how-to-tame-a-monster,how-to-tame-a-monster_en_page5,5.800898526077091,5.867608654572941,content_crop,0.06671012849585001,True
149,how-to-tame-a-monster,how-to-tame-a-monster_en_page6,5.829893613000757,5.894096938775512,content_crop,0.06420332577475474,True
150,dance-khuzwayo-dance,dance-khuzwayo-dance_en_page1,5.765673374905519,5.800231575963718,content_crop,0.03455820105819907,True
151,dance-khuzwayo-dance,dance-khuzwayo-dance_en_page2,5.623743480725616,5.62479053287981,content_crop,0.0010470521541936506,True
152,dance-khuzwayo-dance,dance-khuzwayo-dance_en_page3,5.712479969765685,5.780781651549503,content_crop,0.06830168178381868,True
153,dance-khuzwayo-dance,dance-khuzwayo-dance_en_page4,5.883966175359035,5.905252173091459,content_crop,0.021285997732424455,True
154,dance-khuzwayo-dance,dance-khuzwayo-dance_en_page5,5.902687074829933,5.8638150037792895,content_crop,-0.038872071050643164,False
155,dance-khuzwayo-dance,dance-khuzwayo-dance_en_page6,5.728875283446716,5.7778008314436935,content_crop,0.04892554799697724,True
156,whats-next,whats-next_en_page1,5.758930366591083,5.761632936507934,content_crop,0.0027025699168508055,True
157,whats-next,whats-next_en_page2,6.0232808012093635,6.02164814814814,content_crop,-0.0016326530612236212,False
158,whats-next,whats-next_en_page3,5.579012660619804,5.6070892857142764,content_crop,0.028076625094472618,True
159,whats-next,whats-next_en_page4,6.008571617535902,5.980488756613753,content_crop,-0.028082860922149067,False
160,whats-next,whats-next_en_page5,5.915840513983369,5.891685563114136,content_crop,-0.02415495086923336,False
161,whats-next,whats-next_en_page6,5.8883087679516155,5.907455593348446,content_crop,0.019146825396830103,True
162,whos-that-baby,whos-that-baby_en_page1,5.7994576719576685,5.834150321239603,content_crop,0.03469264928193461,True
163,whos-that-baby,whos-that-baby_en_page2,6.02244236583522,6.041938681027965,content_crop,0.019496315192744973,True
164,whos-that-baby,whos-that-baby_en_page3,5.888256519274378,5.8542615268329605,content_crop,-0.03399499244141779,False
165,whos-that-baby,whos-that-baby_en_page4,5.8403315381708225,5.853001417233557,content_crop,0.012669879062734424,True
166,whos-that-baby,whos-that-baby_en_page5,5.879310185185177,5.903112244897959,content_crop,0.023802059712782153,True
167,whos-that-baby,whos-that-baby_en_page6,5.746894746787598,5.860870842781548,content_crop,0.11397609599394976,True
168,meerkat-magic,meerkat-magic_en_page1,5.8135637755102065,5.888938964474684,content_crop,0.07537518896447715,True
169,meerkat-magic,meerkat-magic_en_page2,5.643758786848065,5.4828426870748235,content_crop,-0.1609160997732415,False
170,meerkat-magic,meerkat-magic_en_page3,5.688065476190475,5.742648148148148,content_crop,0.054582671957672524,True
171,meerkat-magic,meerkat-magic_en_page4,5.712979591836728,5.716944633408913,content_crop,0.003965041572184802,True
172,meerkat-magic,meerkat-magic_en_page5,5.470487528344665,5.500861583522297,content_crop,0.030374055177631476,True
173,meerkat-magic,meerkat-magic_en_page6,5.763793650793657,5.747186696900984,content_crop,-0.01660695389267275,False
174,the-monster-must-go,the-monster-must-go_en_page1,5.761117656153368,5.768933484504911,content_crop,0.007815828351543708,True
175,the-monster-must-go,the-monster-must-go_en_page2,5.751990362811789,5.872079081632653,content_crop,0.12008871882086414,True
176,the-monster-must-go,the-monster-must-go_en_page3,5.657149754346175,5.795695294784573,content_crop,0.13854554043839773,True
177,the-monster-must-go,the-monster-must-go_en_page4,5.835327097505665,5.856552343159482,content_crop,0.02122524565381667,True
178,the-monster-must-go,the-monster-must-go_en_page5,5.886958994708993,5.92593055555555,content_crop,0.03897156084655684,True
179,the-monster-must-go,the-monster-must-go_en_page6,5.953324924414206,5.9044175170068005,content_crop,-0.0489074074074054,False
0,zibu-and-zizo,zibu-and-zizo_en_page1,5.913356764928189,5.874916572184419,occluding_prompt,-0.03844019274376986,False
1,zibu-and-zizo,zibu-and-zizo_en_page2,5.666660430839001,5.730833144368849,occluding_prompt,0.06417271352984777,True
2,zibu-and-zizo,zibu-and-zizo_en_page3,5.856281557067268,5.723491874527581,occluding_prompt,-0.13278968253968682,False
3,zibu-and-zizo,zibu-and-zizo_en_page4,5.982091742252451,5.947164871504153,occluding_prompt,-0.03492687074829792,False
4,zibu-and-zizo,zibu-and-zizo_en_page5,5.883351662887376,5.8503928571428485,occluding_prompt,-0.03295880574452781,False
5,zibu-and-zizo,zibu-and-zizo_en_page6,6.0351310468631905,6.011710034013607,occluding_prompt,-0.023421012849583533,False
6,a-beautiful-day,a-beautiful-day_en_page1,5.852053004535154,5.833317318594098,occluding_prompt,-0.018735685941056346,False
7,a-beautiful-day,a-beautiful-day_en_page2,5.886216553287978,5.789361583522299,occluding_prompt,-0.09685496976567887,False
8,a-beautiful-day,a-beautiful-day_en_page3,5.944740740740753,5.891292894935762,occluding_prompt,-0.053447845804990735,False
9,a-beautiful-day,a-beautiful-day_en_page4,6.013365929705214,5.981585884353738,occluding_prompt,-0.031780045351476716,False
10,a-beautiful-day,a-beautiful-day_en_page5,5.907332388510961,5.878096938775511,occluding_prompt,-0.029235449735450558,False
11,a-beautiful-day,a-beautiful-day_en_page6,5.891587207105067,5.859168839758126,occluding_prompt,-0.032418367346941146,False
12,look-up,look-up_en_page1,5.803036470143609,5.784954270597125,occluding_prompt,-0.018082199546483935,False
13,look-up,look-up_en_page2,5.547306689342403,5.592594009826147,occluding_prompt,0.04528732048374451,True
14,look-up,look-up_en_page3,5.803540438397578,5.723374149659859,occluding_prompt,-0.08016628873771836,False
15,look-up,look-up_en_page4,5.877399943310658,5.813874527588812,occluding_prompt,-0.06352541572184567,False
16,look-up,look-up_en_page5,5.837866024187454,5.814873015873015,occluding_prompt,-0.022993008314438512,False
17,look-up,look-up_en_page6,5.852912603930464,5.902661848072564,occluding_prompt,0.04974924414210058,True
18,zanele-situ-my-story,zanele-situ-my-story_en_page1,5.803660241874521,5.768353363567651,occluding_prompt,-0.03530687830687018,False
19,zanele-situ-my-story,zanele-situ-my-story_en_page2,5.942487811791383,6.045806878306877,occluding_prompt,0.1033190665154935,True
20,zanele-situ-my-story,zanele-situ-my-story_en_page3,5.807400510204079,5.825299508692366,occluding_prompt,0.017898998488286466,True
21,zanele-situ-my-story,zanele-situ-my-story_en_page4,5.778494331065762,5.762056216931219,occluding_prompt,-0.01643811413454266,False
22,zanele-situ-my-story,zanele-situ-my-story_en_page5,5.696279856387,5.691451625094478,occluding_prompt,-0.004828231292521856,False
23,zanele-situ-my-story,zanele-situ-my-story_en_page6,5.769870181405896,5.756081349206354,occluding_prompt,-0.013788832199542078,False
24,how-do-you-sleep,how-do-you-sleep_en_page1,6.009761054421759,5.977774659863933,occluding_prompt,-0.03198639455782537,False
25,how-do-you-sleep,how-do-you-sleep_en_page2,5.764592025699162,5.774533824640964,occluding_prompt,0.009941798941802027,True
26,how-do-you-sleep,how-do-you-sleep_en_page3,5.688090136054423,5.617782029478452,occluding_prompt,-0.07030810657597097,False
27,how-do-you-sleep,how-do-you-sleep_en_page4,5.847500661375661,5.762409769463337,occluding_prompt,-0.08509089191232366,False
28,how-do-you-sleep,how-do-you-sleep_en_page5,6.055105442176864,5.951447278911558,occluding_prompt,-0.10365816326530641,False
29,how-do-you-sleep,how-do-you-sleep_en_page6,5.8954560399917515,5.808336425479277,occluding_prompt,-0.08711961451247419,False
30,a-dancers-tale,a-dancers-tale_en_page1,5.641860569985562,5.751639292585719,occluding_prompt,0.10977872260015697,True
31,a-dancers-tale,a-dancers-tale_en_page2,5.849695011337871,5.811629148629149,occluding_prompt,-0.03806586270872181,False
32,a-dancers-tale,a-dancers-tale_en_page3,5.762792044595623,5.8039233749055175,occluding_prompt,0.04113133030989413,True
33,a-dancers-tale,a-dancers-tale_en_page4,5.768273526077101,5.783624149659863,occluding_prompt,0.015350623582762069,True
34,a-dancers-tale,a-dancers-tale_en_page5,5.820308484504915,5.864867346938775,occluding_prompt,0.04455886243385976,True
35,a-dancers-tale,a-dancers-tale_en_page6,5.826462301587303,5.894743386243386,occluding_prompt,0.06828108465608285,True
36,amazing-daisy,amazing-daisy-pdf-ebook_Page_01,5.884755102040815,5.884723733938018,occluding_prompt,-3.136810279702473e-05,False
37,amazing-daisy,amazing-daisy-pdf-ebook_Page_02,5.794426587301588,5.668924130763413,occluding_prompt,-0.12550245653817527,False
38,amazing-daisy,amazing-daisy-pdf-ebook_Page_03,5.984535997732421,5.957491496598636,occluding_prompt,-0.027044501133785204,False
39,amazing-daisy,amazing-daisy-pdf-ebook_Page_04,5.740316421012851,5.76952588813303,occluding_prompt,0.0292094671201788,True
40,amazing-daisy,amazing-daisy-pdf-ebook_Page_05,5.778646919879072,5.8095740740740816,occluding_prompt,0.0309271541950098,True
41,amazing-daisy,amazing-daisy-pdf-ebook_Page_06,5.79446806500378,5.780673941798937,occluding_prompt,-0.013794123204843523,False
42,grandpas-gold,grandpas-gold-pdf-ebook-20150919_Page_01,5.7156230158730175,5.650064342403627,occluding_prompt,-0.0655586734693907,False
43,grandpas-gold,grandpas-gold-pdf-ebook-20150919_Page_02,5.880772976362263,5.8382473544973505,occluding_prompt,-0.04252562186491282,False
44,grandpas-gold,grandpas-gold-pdf-ebook-20150919_Page_03,5.801153344671204,5.861550736961447,occluding_prompt,0.06039739229024299,True
45,grandpas-gold,grandpas-gold-pdf-ebook-20150919_Page_04,5.797050453514743,5.77366931216931,occluding_prompt,-0.023381141345432788,False
46,grandpas-gold,grandpas-gold-pdf-ebook-20150919_Page_05,5.779571729196731,5.784219671201811,occluding_prompt,0.004647942005079564,True
47,grandpas-gold,grandpas-gold-pdf-ebook-20150919_Page_06,5.71659164777022,5.791081632653061,occluding_prompt,0.07448998488284087,True
48,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page1,5.80686243386243,5.766020502645502,occluding_prompt,-0.04084193121692792,False
49,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page2,5.647626984126974,5.655751133786839,occluding_prompt,0.008124149659864521,True
50,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page3,5.797901738473167,5.69349943310657,occluding_prompt,-0.10440230536659634,False
51,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page4,5.757603930461077,5.825739984882841,occluding_prompt,0.06813605442176396,True
52,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page5,5.833048469387752,5.759958616780038,occluding_prompt,-0.07308985260771372,False
53,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page6,5.749452191987907,5.786549886621318,occluding_prompt,0.037097694633410505,True
54,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page1,5.861345049130758,5.78004817735175,occluding_prompt,-0.08129687177900813,False
55,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page2,5.852315854119427,5.856436791383221,occluding_prompt,0.004120937263794033,True
56,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page3,5.736422902494334,5.676926776266058,occluding_prompt,-0.05949612622827605,False
57,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page4,5.9708567649281905,5.965039871504154,occluding_prompt,-0.005816893424036351,False
58,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page5,5.895681122448978,5.869583805744516,occluding_prompt,-0.026097316704461804,False
59,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page6,5.922797713529858,5.909795729402869,occluding_prompt,-0.013001984126989719,False
60,katiitis-song,katiitis-song_en_page1,5.98306783824641,6.013237622826911,occluding_prompt,0.030169784580500902,True
61,katiitis-song,katiitis-song_en_page2,5.7803681027966745,5.778586356764931,occluding_prompt,-0.0017817460317433031,False
62,katiitis-song,katiitis-song_en_page3,5.622937641723355,5.600048185941039,occluding_prompt,-0.02288945578231605,False
63,katiitis-song,katiitis-song_en_page4,5.670168650793654,5.706248866213152,occluding_prompt,0.03608021541949835,True
64,katiitis-song,katiitis-song_en_page5,5.758009542705971,5.714122448979591,occluding_prompt,-0.04388709372638022,False
65,katiitis-song,katiitis-song_en_page6,5.683544973544976,5.772136148904007,occluding_prompt,0.08859117535903138,True
66,lets-be-friends,lets-be-friends_en_page1,5.740759164777022,5.7559442554799745,occluding_prompt,0.015185090702952486,True
67,lets-be-friends,lets-be-friends_en_page2,5.646104024943316,5.705876133786848,occluding_prompt,0.059772108843532124,True
68,lets-be-friends,lets-be-friends_en_page3,5.872498488284211,5.770299981103554,occluding_prompt,-0.10219850718065704,False
69,lets-be-friends,lets-be-friends_en_page4,5.970124527588809,5.918468477289901,occluding_prompt,-0.05165605029890852,False
70,lets-be-friends,lets-be-friends_en_page5,5.847773242630378,5.793807823129253,occluding_prompt,-0.05396541950112521,False
71,lets-be-friends,lets-be-friends_en_page6,5.874743008314436,5.805337018140586,occluding_prompt,-0.06940599017385018,False
72,baby-babble,baby-babble_en_page1,5.853923941798942,6.086351001511714,occluding_prompt,0.232427059712772,True
73,baby-babble,baby-babble_en_page2,5.935387093726371,5.908621787603921,occluding_prompt,-0.026765306122450205,False
74,baby-babble,baby-babble_en_page3,5.981116496598641,5.840464852607712,occluding_prompt,-0.1406516439909291,False
75,baby-babble,baby-babble_en_page4,5.9322332766439905,5.968759542705969,occluding_prompt,0.03652626606197895,True
76,baby-babble,baby-babble_en_page5,5.982203703703697,5.941158919123197,occluding_prompt,-0.041044784580500426,False
77,baby-babble,baby-babble_en_page6,5.878085506424797,5.95218924792139,occluding_prompt,0.07410374149659305,True
78,wheres-that-cat,wheres_that_cat_en_page1,5.9791591080876785,5.973800831443696,occluding_prompt,-0.005358276643982585,False
79,wheres-that-cat,wheres_that_cat_en_page2,5.88946778155706,5.80677560468631,occluding_prompt,-0.08269217687074981,False
80,wheres-that-cat,wheres_that_cat_en_page3,5.823976662887376,5.831947089947091,occluding_prompt,0.007970427059714957,True
81,wheres-that-cat,wheres_that_cat_en_page4,5.729281746031749,5.65909126984127,occluding_prompt,-0.07019047619047836,False
82,wheres-that-cat,wheres_that_cat_en_page5,5.860075585789873,5.808365929705214,occluding_prompt,-0.051709656084658384,False
83,wheres-that-cat,wheres_that_cat_en_page6,5.675979024943309,5.598606575963717,occluding_prompt,-0.07737244897959172,False
84,shongololo,shongololo_en_page1,5.853917139077847,5.825138218923934,occluding_prompt,-0.028778920153913035,False
85,shongololo,shongololo_en_page2,5.868180839002269,5.852315759637186,occluding_prompt,-0.01586507936508319,False
86,shongololo,shongololo_en_page3,5.771969387755108,5.77714805366591,occluding_prompt,0.005178665910801961,True
87,shongololo,shongololo_en_page4,5.861097505668939,5.851421201814056,occluding_prompt,-0.009676303854882384,False
88,shongololo,shongololo_en_page5,5.8083506235827675,5.803571995464848,occluding_prompt,-0.0047786281179194035,False
89,shongololo,shongololo_en_page6,5.739843631897196,5.698289210128488,occluding_prompt,-0.041554421768708494,False
90,hello-baby,hello-baby_page1,5.849196806500373,5.7622062547241155,occluding_prompt,-0.0869905517762577,False
91,hello-baby,hello-baby_page2,5.8057713529856345,5.787621693121695,occluding_prompt,-0.018149659863939682,False
92,hello-baby,hello-baby_page3,5.633045162509454,5.597789115646267,occluding_prompt,-0.03525604686318662,False
93,hello-baby,hello-baby_page4,5.77615873015873,5.789392290249435,occluding_prompt,0.013233560090704977,True
94,hello-baby,hello-baby_page5,5.808123015873014,5.866174225245658,occluding_prompt,0.05805120937264352,True
95,hello-baby,hello-baby_page6,5.922231859410428,5.872558578987155,occluding_prompt,-0.04967328042327335,False
96,joannas-grannies,joannas-grannies_en_page1,5.9513414759843295,6.069753212396064,occluding_prompt,0.1184117364117343,True
97,joannas-grannies,joannas-grannies_en_page2,5.951325963718812,5.951638133030987,occluding_prompt,0.00031216931217503685,True
98,joannas-grannies,joannas-grannies_en_page3,5.74103429705216,5.720078609221466,occluding_prompt,-0.02095568783069357,False
99,joannas-grannies,joannas-grannies_en_page4,5.802806500377926,5.719887093726374,occluding_prompt,-0.08291940665155195,False
100,joannas-grannies,joannas-grannies_en_page5,5.774598356009068,5.7300757747543445,occluding_prompt,-0.04452258125472319,False
101,joannas-grannies,joannas-grannies_en_page6,5.887300453514737,5.782351190476186,occluding_prompt,-0.10494926303855046,False
102,whose-shoe-is-this,whose-shoe-is-this_en_page1,5.837504440665151,5.803374905517764,occluding_prompt,-0.034129535147386925,False
103,whose-shoe-is-this,whose-shoe-is-this_en_page2,5.782907974300825,6.01154875283446,occluding_prompt,0.2286407785336353,True
104,whose-shoe-is-this,whose-shoe-is-this_en_page3,5.705782879818594,5.704981575963708,occluding_prompt,-0.0008013038548861928,False
