book_slug,book_title,page_name,view_path,source_url,local_path
lets-be-friends,Let's be Friends,lets-be-friends_en_page2,lets-be-friends/ebook/en_english/images/lets-be-friends_en_page2.jpg,https://bookdash.org/book-source-files/?view-file=lets-be-friends/ebook/en_english/images/lets-be-friends_en_page2.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/lets-be-friends_lets-be-friends_en_page2.jpg
lets-be-friends,Let's be Friends,lets-be-friends_en_page3,lets-be-friends/ebook/en_english/images/lets-be-friends_en_page3.jpg,https://bookdash.org/book-source-files/?view-file=lets-be-friends/ebook/en_english/images/lets-be-friends_en_page3.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/lets-be-friends_lets-be-friends_en_page3.jpg
lets-be-friends,Let's be Friends,lets-be-friends_en_page4,lets-be-friends/ebook/en_english/images/lets-be-friends_en_page4.jpg,https://bookdash.org/book-source-files/?view-file=lets-be-friends/ebook/en_english/images/lets-be-friends_en_page4.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/lets-be-friends_lets-be-friends_en_page4.jpg
lets-be-friends,Let's be Friends,lets-be-friends_en_page5,lets-be-friends/ebook/en_english/images/lets-be-friends_en_page5.jpg,https://bookdash.org/book-source-files/?view-file=lets-be-friends/ebook/en_english/images/lets-be-friends_en_page5.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/lets-be-friends_lets-be-friends_en_page5.jpg
lets-be-friends,Let's be Friends,lets-be-friends_en_page6,lets-be-friends/ebook/en_english/images/lets-be-friends_en_page6.jpg,https://bookdash.org/book-source-files/?view-file=lets-be-friends/ebook/en_english/images/lets-be-friends_en_page6.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/lets-be-friends_lets-be-friends_en_page6.jpg
baby-babble,Baby Babble,baby-babble_en_page1,baby-babble/ebook/en_english/images/baby-babble_en_page1.jpg,https://bookdash.org/book-source-files/?view-file=baby-babble/ebook/en_english/images/baby-babble_en_page1.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/baby-babble_baby-babble_en_page1.jpg
baby-babble,Baby Babble,baby-babble_en_page2,baby-babble/ebook/en_english/images/baby-babble_en_page2.jpg,https://bookdash.org/book-source-files/?view-file=baby-babble/ebook/en_english/images/baby-babble_en_page2.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/baby-babble_baby-babble_en_page2.jpg
baby-babble,Baby Babble,baby-babble_en_page3,baby-babble/ebook/en_english/images/baby-babble_en_page3.jpg,https://bookdash.org/book-source-files/?view-file=baby-babble/ebook/en_english/images/baby-babble_en_page3.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/baby-babble_baby-babble_en_page3.jpg
baby-babble,Baby Babble,baby-babble_en_page4,baby-babble/ebook/en_english/images/baby-babble_en_page4.jpg,https://bookdash.org/book-source-files/?view-file=baby-babble/ebook/en_english/images/baby-babble_en_page4.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/baby-babble_baby-babble_en_page4.jpg
baby-babble,Baby Babble,baby-babble_en_page5,baby-babble/ebook/en_english/images/baby-babble_en_page5.jpg,https://bookdash.org/book-source-files/?view-file=baby-babble/ebook/en_english/images/baby-babble_en_page5.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/baby-babble_baby-babble_en_page5.jpg
baby-babble,Baby Babble,baby-babble_en_page6,baby-babble/ebook/en_english/images/baby-babble_en_page6.jpg,https://bookdash.org/book-source-files/?view-file=baby-babble/ebook/en_english/images/baby-babble_en_page6.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/baby-babble_baby-babble_en_page6.jpg
wheres-that-cat,Where's that cat?,wheres_that_cat_en_page1,wheres-that-cat/ebook/en_english/images/wheres_that_cat_en_page1.jpg,https://bookdash.org/book-source-files/?view-file=wheres-that-cat/ebook/en_english/images/wheres_that_cat_en_page1.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/wheres-that-cat_wheres_that_cat_en_page1.jpg
wheres-that-cat,Where's that cat?,wheres_that_cat_en_page2,wheres-that-cat/ebook/en_english/images/wheres_that_cat_en_page2.jpg,https://bookdash.org/book-source-files/?view-file=wheres-that-cat/ebook/en_english/images/wheres_that_cat_en_page2.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/wheres-that-cat_wheres_that_cat_en_page2.jpg
wheres-that-cat,Where's that cat?,wheres_that_cat_en_page3,wheres-that-cat/ebook/en_english/images/wheres_that_cat_en_page3.jpg,https://bookdash.org/book-source-files/?view-file=wheres-that-cat/ebook/en_english/images/wheres_that_cat_en_page3.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/wheres-that-cat_wheres_that_cat_en_page3.jpg
wheres-that-cat,Where's that cat?,wheres_that_cat_en_page4,wheres-that-cat/ebook/en_english/images/wheres_that_cat_en_page4.jpg,https://bookdash.org/book-source-files/?view-file=wheres-that-cat/ebook/en_english/images/wheres_that_cat_en_page4.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/wheres-that-cat_wheres_that_cat_en_page4.jpg
wheres-that-cat,Where's that cat?,wheres_that_cat_en_page5,wheres-that-cat/ebook/en_english/images/wheres_that_cat_en_page5.jpg,https://bookdash.org/book-source-files/?view-file=wheres-that-cat/ebook/en_english/images/wheres_that_cat_en_page5.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/wheres-that-cat_wheres_that_cat_en_page5.jpg
wheres-that-cat,Where's that cat?,wheres_that_cat_en_page6,wheres-that-cat/ebook/en_english/images/wheres_that_cat_en_page6.jpg,https://bookdash.org/book-source-files/?view-file=wheres-that-cat/ebook/en_english/images/wheres_that_cat_en_page6.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/wheres-that-cat_wheres_that_cat_en_page6.jpg
shongololo,Shongololo,shongololo_en_page1,shongololo/ebook/en_english/images/shongololo_en_page1.jpg,https://bookdash.org/book-source-files/?view-file=shongololo/ebook/en_english/images/shongololo_en_page1.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/shongololo_shongololo_en_page1.jpg
shongololo,Shongololo,shongololo_en_page2,shongololo/ebook/en_english/images/shongololo_en_page2.jpg,https://bookdash.org/book-source-files/?view-file=shongololo/ebook/en_english/images/shongololo_en_page2.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/shongololo_shongololo_en_page2.jpg
shongololo,Shongololo,shongololo_en_page3,shongololo/ebook/en_english/images/shongololo_en_page3.jpg,https://bookdash.org/book-source-files/?view-file=shongololo/ebook/en_english/images/shongololo_en_page3.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/shongololo_shongololo_en_page3.jpg
shongololo,Shongololo,shongololo_en_page4,shongololo/ebook/en_english/images/shongololo_en_page4.jpg,https://bookdash.org/book-source-files/?view-file=shongololo/ebook/en_english/images/shongololo_en_page4.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/shongololo_shongololo_en_page4.jpg
shongololo,Shongololo,shongololo_en_page5,shongololo/ebook/en_english/images/shongololo_en_page5.jpg,https://bookdash.org/book-source-files/?view-file=shongololo/ebook/en_english/images/shongololo_en_page5.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/shongololo_shongololo_en_page5.jpg
shongololo,Shongololo,shongololo_en_page6,shongololo/ebook/en_english/images/shongololo_en_page6.jpg,https://bookdash.org/book-source-files/?view-file=shongololo/ebook/en_english/images/shongololo_en_page6.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/shongololo_shongololo_en_page6.jpg
hello-baby,"Hello, baby!",hello-baby_page1,hello-baby/ebook/en_english/images/hello-baby_page1.jpg,https://bookdash.org/book-source-files/?view-file=hello-baby/ebook/en_english/images/hello-baby_page1.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/hello-baby_hello-baby_page1.jpg
hello-baby,"Hello, baby!",hello-baby_page2,hello-baby/ebook/en_english/images/hello-baby_page2.jpg,https://bookdash.org/book-source-files/?view-file=hello-baby/ebook/en_english/images/hello-baby_page2.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/hello-baby_hello-baby_page2.jpg
hello-baby,"Hello, baby!",hello-baby_page3,hello-baby/ebook/en_english/images/hello-baby_page3.jpg,https://bookdash.org/book-source-files/?view-file=hello-baby/ebook/en_english/images/hello-baby_page3.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/hello-baby_hello-baby_page3.jpg
hello-baby,"Hello, baby!",hello-baby_page4,hello-baby/ebook/en_english/images/hello-baby_page4.jpg,https://bookdash.org/book-source-files/?view-file=hello-baby/ebook/en_english/images/hello-baby_page4.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/hello-baby_hello-baby_page4.jpg
hello-baby,"Hello, baby!",hello-baby_page5,hello-baby/ebook/en_english/images/hello-baby_page5.jpg,https://bookdash.org/book-source-files/?view-file=hello-baby/ebook/en_english/images/hello-baby_page5.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/hello-baby_hello-baby_page5.jpg
hello-baby,"Hello, baby!",hello-baby_page6,hello-baby/ebook/en_english/images/hello-baby_page6.jpg,https://bookdash.org/book-source-files/?view-file=hello-baby/ebook/en_english/images/hello-baby_page6.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/hello-baby_hello-baby_page6.jpg
joannas-grannies,Joanna's Grannies,joannas-grannies_en_page1,joannas-grannies/ebook/en_english/images/joannas-grannies_en_page1.jpg,https://bookdash.org/book-source-files/?view-file=joannas-grannies/ebook/en_english/images/joannas-grannies_en_page1.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/joannas-grannies_joannas-grannies_en_page1.jpg
joannas-grannies,Joanna's Grannies,joannas-grannies_en_page2,joannas-grannies/ebook/en_english/images/joannas-grannies_en_page2.jpg,https://bookdash.org/book-source-files/?view-file=joannas-grannies/ebook/en_english/images/joannas-grannies_en_page2.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/joannas-grannies_joannas-grannies_en_page2.jpg
joannas-grannies,Joanna's Grannies,joannas-grannies_en_page3,joannas-grannies/ebook/en_english/images/joannas-grannies_en_page3.jpg,https://bookdash.org/book-source-files/?view-file=joannas-grannies/ebook/en_english/images/joannas-grannies_en_page3.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/joannas-grannies_joannas-grannies_en_page3.jpg
joannas-grannies,Joanna's Grannies,joannas-grannies_en_page4,joannas-grannies/ebook/en_english/images/joannas-grannies_en_page4.jpg,https://bookdash.org/book-source-files/?view-file=joannas-grannies/ebook/en_english/images/joannas-grannies_en_page4.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/joannas-grannies_joannas-grannies_en_page4.jpg
joannas-grannies,Joanna's Grannies,joannas-grannies_en_page5,joannas-grannies/ebook/en_english/images/joannas-grannies_en_page5.jpg,https://bookdash.org/book-source-files/?view-file=joannas-grannies/ebook/en_english/images/joannas-grannies_en_page5.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/joannas-grannies_joannas-grannies_en_page5.jpg
joannas-grannies,Joanna's Grannies,joannas-grannies_en_page6,joannas-grannies/ebook/en_english/images/joannas-grannies_en_page6.jpg,https://bookdash.org/book-source-files/?view-file=joannas-grannies/ebook/en_english/images/joannas-grannies_en_page6.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/joannas-grannies_joannas-grannies_en_page6.jpg
whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page1,whose-shoe-is-this/ebook/en_english/images/whose-shoe-is-this_en_page1.jpg,https://bookdash.org/book-source-files/?view-file=whose-shoe-is-this/ebook/en_english/images/whose-shoe-is-this_en_page1.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/whose-shoe-is-this_whose-shoe-is-this_en_page1.jpg
whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page2,whose-shoe-is-this/ebook/en_english/images/whose-shoe-is-this_en_page2.jpg,https://bookdash.org/book-source-files/?view-file=whose-shoe-is-this/ebook/en_english/images/whose-shoe-is-this_en_page2.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/whose-shoe-is-this_whose-shoe-is-this_en_page2.jpg
whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page3,whose-shoe-is-this/ebook/en_english/images/whose-shoe-is-this_en_page3.jpg,https://bookdash.org/book-source-files/?view-file=whose-shoe-is-this/ebook/en_english/images/whose-shoe-is-this_en_page3.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/whose-shoe-is-this_whose-shoe-is-this_en_page3.jpg
whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page4,whose-shoe-is-this/ebook/en_english/images/whose-shoe-is-this_en_page4.jpg,https://bookdash.org/book-source-files/?view-file=whose-shoe-is-this/ebook/en_english/images/whose-shoe-is-this_en_page4.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/whose-shoe-is-this_whose-shoe-is-this_en_page4.jpg
whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page5,whose-shoe-is-this/ebook/en_english/images/whose-shoe-is-this_en_page5.jpg,https://bookdash.org/book-source-files/?view-file=whose-shoe-is-this/ebook/en_english/images/whose-shoe-is-this_en_page5.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/whose-shoe-is-this_whose-shoe-is-this_en_page5.jpg
whose-shoe-is-this,Whose shoe is this?,whose-shoe-is-this_en_page6,whose-shoe-is-this/ebook/en_english/images/whose-shoe-is-this_en_page6.jpg,https://bookdash.org/book-source-files/?view-file=whose-shoe-is-this/ebook/en_english/images/whose-shoe-is-this_en_page6.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/whose-shoe-is-this_whose-shoe-is-this_en_page6.jpg
amahle-wants-to-help,Amahle wants to help!,amahle-wants-to-help_en_page1,amahle-wants-to-help/ebook/en_english/images/amahle-wants-to-help_en_page1.jpg,https://bookdash.org/book-source-files/?view-file=amahle-wants-to-help/ebook/en_english/images/amahle-wants-to-help_en_page1.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/amahle-wants-to-help_amahle-wants-to-help_en_page1.jpg
amahle-wants-to-help,Amahle wants to help!,amahle-wants-to-help_en_page2,amahle-wants-to-help/ebook/en_english/images/amahle-wants-to-help_en_page2.jpg,https://bookdash.org/book-source-files/?view-file=amahle-wants-to-help/ebook/en_english/images/amahle-wants-to-help_en_page2.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/amahle-wants-to-help_amahle-wants-to-help_en_page2.jpg
amahle-wants-to-help,Amahle wants to help!,amahle-wants-to-help_en_page3,amahle-wants-to-help/ebook/en_english/images/amahle-wants-to-help_en_page3.jpg,https://bookdash.org/book-source-files/?view-file=amahle-wants-to-help/ebook/en_english/images/amahle-wants-to-help_en_page3.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/amahle-wants-to-help_amahle-wants-to-help_en_page3.jpg
amahle-wants-to-help,Amahle wants to help!,amahle-wants-to-help_en_page4,amahle-wants-to-help/ebook/en_english/images/amahle-wants-to-help_en_page4.jpg,https://bookdash.org/book-source-files/?view-file=amahle-wants-to-help/ebook/en_english/images/amahle-wants-to-help_en_page4.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/amahle-wants-to-help_amahle-wants-to-help_en_page4.jpg
amahle-wants-to-help,Amahle wants to help!,amahle-wants-to-help_en_page5,amahle-wants-to-help/ebook/en_english/images/amahle-wants-to-help_en_page5.jpg,https://bookdash.org/book-source-files/?view-file=amahle-wants-to-help/ebook/en_english/images/amahle-wants-to-help_en_page5.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/amahle-wants-to-help_amahle-wants-to-help_en_page5.jpg
amahle-wants-to-help,Amahle wants to help!,amahle-wants-to-help_en_page6,amahle-wants-to-help/ebook/en_english/images/amahle-wants-to-help_en_page6.jpg,https://bookdash.org/book-source-files/?view-file=amahle-wants-to-help/ebook/en_english/images/amahle-wants-to-help_en_page6.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/amahle-wants-to-help_amahle-wants-to-help_en_page6.jpg
my-inside-weather,My inside weather,my-inside-weather_page1,my-inside-weather/ebook/en_english/images/my-inside-weather_page1.jpg,https://bookdash.org/book-source-files/?view-file=my-inside-weather/ebook/en_english/images/my-inside-weather_page1.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/my-inside-weather_my-inside-weather_page1.jpg
my-inside-weather,My inside weather,my-inside-weather_page2,my-inside-weather/ebook/en_english/images/my-inside-weather_page2.jpg,https://bookdash.org/book-source-files/?view-file=my-inside-weather/ebook/en_english/images/my-inside-weather_page2.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/my-inside-weather_my-inside-weather_page2.jpg
my-inside-weather,My inside weather,my-inside-weather_page3,my-inside-weather/ebook/en_english/images/my-inside-weather_page3.jpg,https://bookdash.org/book-source-files/?view-file=my-inside-weather/ebook/en_english/images/my-inside-weather_page3.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/my-inside-weather_my-inside-weather_page3.jpg
my-inside-weather,My inside weather,my-inside-weather_page4,my-inside-weather/ebook/en_english/images/my-inside-weather_page4.jpg,https://bookdash.org/book-source-files/?view-file=my-inside-weather/ebook/en_english/images/my-inside-weather_page4.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/my-inside-weather_my-inside-weather_page4.jpg
my-inside-weather,My inside weather,my-inside-weather_page5,my-inside-weather/ebook/en_english/images/my-inside-weather_page5.jpg,https://bookdash.org/book-source-files/?view-file=my-inside-weather/ebook/en_english/images/my-inside-weather_page5.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/my-inside-weather_my-inside-weather_page5.jpg
my-inside-weather,My inside weather,my-inside-weather_page6,my-inside-weather/ebook/en_english/images/my-inside-weather_page6.jpg,https://bookdash.org/book-source-files/?view-file=my-inside-weather/ebook/en_english/images/my-inside-weather_page6.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/my-inside-weather_my-inside-weather_page6.jpg
open-the-door,Open the door,open-the-door_en_page1,open-the-door/ebook/en_english/images/open-the-door_en_page1.jpg,https://bookdash.org/book-source-files/?view-file=open-the-door/ebook/en_english/images/open-the-door_en_page1.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/open-the-door_open-the-door_en_page1.jpg
open-the-door,Open the door,open-the-door_en_page2,open-the-door/ebook/en_english/images/open-the-door_en_page2.jpg,https://bookdash.org/book-source-files/?view-file=open-the-door/ebook/en_english/images/open-the-door_en_page2.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/open-the-door_open-the-door_en_page2.jpg
open-the-door,Open the door,open-the-door_en_page3,open-the-door/ebook/en_english/images/open-the-door_en_page3.jpg,https://bookdash.org/book-source-files/?view-file=open-the-door/ebook/en_english/images/open-the-door_en_page3.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/open-the-door_open-the-door_en_page3.jpg
open-the-door,Open the door,open-the-door_en_page4,open-the-door/ebook/en_english/images/open-the-door_en_page4.jpg,https://bookdash.org/book-source-files/?view-file=open-the-door/ebook/en_english/images/open-the-door_en_page4.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/open-the-door_open-the-door_en_page4.jpg
open-the-door,Open the door,open-the-door_en_page5,open-the-door/ebook/en_english/images/open-the-door_en_page5.jpg,https://bookdash.org/book-source-files/?view-file=open-the-door/ebook/en_english/images/open-the-door_en_page5.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/open-the-door_open-the-door_en_page5.jpg
open-the-door,Open the door,open-the-door_en_page6,open-the-door/ebook/en_english/images/open-the-door_en_page6.jpg,https://bookdash.org/book-source-files/?view-file=open-the-door/ebook/en_english/images/open-the-door_en_page6.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/open-the-door_open-the-door_en_page6.jpg
hugs-in-the-city,Hugs in the City,hugs-in-the-city_english_page1,hugs-in-the-city/ebook/en_english/images/hugs-in-the-city_english_page1.jpg,https://bookdash.org/book-source-files/?view-file=hugs-in-the-city/ebook/en_english/images/hugs-in-the-city_english_page1.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/hugs-in-the-city_hugs-in-the-city_english_page1.jpg
hugs-in-the-city,Hugs in the City,hugs-in-the-city_english_page2,hugs-in-the-city/ebook/en_english/images/hugs-in-the-city_english_page2.jpg,https://bookdash.org/book-source-files/?view-file=hugs-in-the-city/ebook/en_english/images/hugs-in-the-city_english_page2.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/hugs-in-the-city_hugs-in-the-city_english_page2.jpg
hugs-in-the-city,Hugs in the City,hugs-in-the-city_english_page3,hugs-in-the-city/ebook/en_english/images/hugs-in-the-city_english_page3.jpg,https://bookdash.org/book-source-files/?view-file=hugs-in-the-city/ebook/en_english/images/hugs-in-the-city_english_page3.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/hugs-in-the-city_hugs-in-the-city_english_page3.jpg
hugs-in-the-city,Hugs in the City,hugs-in-the-city_english_page4,hugs-in-the-city/ebook/en_english/images/hugs-in-the-city_english_page4.jpg,https://bookdash.org/book-source-files/?view-file=hugs-in-the-city/ebook/en_english/images/hugs-in-the-city_english_page4.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/hugs-in-the-city_hugs-in-the-city_english_page4.jpg
hugs-in-the-city,Hugs in the City,hugs-in-the-city_english_page5,hugs-in-the-city/ebook/en_english/images/hugs-in-the-city_english_page5.jpg,https://bookdash.org/book-source-files/?view-file=hugs-in-the-city/ebook/en_english/images/hugs-in-the-city_english_page5.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/hugs-in-the-city_hugs-in-the-city_english_page5.jpg
hugs-in-the-city,Hugs in the City,hugs-in-the-city_english_page6,hugs-in-the-city/ebook/en_english/images/hugs-in-the-city_english_page6.jpg,https://bookdash.org/book-source-files/?view-file=hugs-in-the-city/ebook/en_english/images/hugs-in-the-city_english_page6.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/hugs-in-the-city_hugs-in-the-city_english_page6.jpg
catch-that-cat,Catch That Cat!,catch-that-cat_en_page1,catch-that-cat/ebook/en_english/images/catch-that-cat_en_page1.jpg,https://bookdash.org/book-source-files/?view-file=catch-that-cat/ebook/en_english/images/catch-that-cat_en_page1.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/catch-that-cat_catch-that-cat_en_page1.jpg
catch-that-cat,Catch That Cat!,catch-that-cat_en_page2,catch-that-cat/ebook/en_english/images/catch-that-cat_en_page2.jpg,https://bookdash.org/book-source-files/?view-file=catch-that-cat/ebook/en_english/images/catch-that-cat_en_page2.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/catch-that-cat_catch-that-cat_en_page2.jpg
catch-that-cat,Catch That Cat!,catch-that-cat_en_page3,catch-that-cat/ebook/en_english/images/catch-that-cat_en_page3.jpg,https://bookdash.org/book-source-files/?view-file=catch-that-cat/ebook/en_english/images/catch-that-cat_en_page3.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/catch-that-cat_catch-that-cat_en_page3.jpg
catch-that-cat,Catch That Cat!,catch-that-cat_en_page4,catch-that-cat/ebook/en_english/images/catch-that-cat_en_page4.jpg,https://bookdash.org/book-source-files/?view-file=catch-that-cat/ebook/en_english/images/catch-that-cat_en_page4.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/catch-that-cat_catch-that-cat_en_page4.jpg
catch-that-cat,Catch That Cat!,catch-that-cat_en_page5,catch-that-cat/ebook/en_english/images/catch-that-cat_en_page5.jpg,https://bookdash.org/book-source-files/?view-file=catch-that-cat/ebook/en_english/images/catch-that-cat_en_page5.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/catch-that-cat_catch-that-cat_en_page5.jpg
catch-that-cat,Catch That Cat!,catch-that-cat_en_page6,catch-that-cat/ebook/en_english/images/catch-that-cat_en_page6.jpg,https://bookdash.org/book-source-files/?view-file=catch-that-cat/ebook/en_english/images/catch-that-cat_en_page6.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/catch-that-cat_catch-that-cat_en_page6.jpg
the-one-in-the-middle,The one in the middle,the-one-in-the-middle_en_20231110_page1,the-one-in-the-middle/ebook/en_english/images/the-one-in-the-middle_en_20231110_page1.jpg,https://bookdash.org/book-source-files/?view-file=the-one-in-the-middle/ebook/en_english/images/the-one-in-the-middle_en_20231110_page1.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/the-one-in-the-middle_the-one-in-the-middle_en_20231110_page1.jpg
the-one-in-the-middle,The one in the middle,the-one-in-the-middle_en_20231110_page2,the-one-in-the-middle/ebook/en_english/images/the-one-in-the-middle_en_20231110_page2.jpg,https://bookdash.org/book-source-files/?view-file=the-one-in-the-middle/ebook/en_english/images/the-one-in-the-middle_en_20231110_page2.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/the-one-in-the-middle_the-one-in-the-middle_en_20231110_page2.jpg
the-one-in-the-middle,The one in the middle,the-one-in-the-middle_en_20231110_page3,the-one-in-the-middle/ebook/en_english/images/the-one-in-the-middle_en_20231110_page3.jpg,https://bookdash.org/book-source-files/?view-file=the-one-in-the-middle/ebook/en_english/images/the-one-in-the-middle_en_20231110_page3.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/the-one-in-the-middle_the-one-in-the-middle_en_20231110_page3.jpg
the-one-in-the-middle,The one in the middle,the-one-in-the-middle_en_20231110_page4,the-one-in-the-middle/ebook/en_english/images/the-one-in-the-middle_en_20231110_page4.jpg,https://bookdash.org/book-source-files/?view-file=the-one-in-the-middle/ebook/en_english/images/the-one-in-the-middle_en_20231110_page4.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/the-one-in-the-middle_the-one-in-the-middle_en_20231110_page4.jpg
the-one-in-the-middle,The one in the middle,the-one-in-the-middle_en_20231110_page5,the-one-in-the-middle/ebook/en_english/images/the-one-in-the-middle_en_20231110_page5.jpg,https://bookdash.org/book-source-files/?view-file=the-one-in-the-middle/ebook/en_english/images/the-one-in-the-middle_en_20231110_page5.jpg,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/original_pages/the-one-in-the-middle_the-one-in-the-middle_en_20231110_page5.jpg
