page_id,book_slug,book_title,page_name,variant,is_original,degradation_type,image_path
32,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page3,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0032_a-dancers-tale_a-dancers-tale_en_page3_occluding_prompt.jpg
32,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page3,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0032_a-dancers-tale_a-dancers-tale_en_page3_clutter_controls.jpg
32,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page3,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0032_a-dancers-tale_a-dancers-tale_en_page3_tiny_text_band.jpg
32,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page3,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0032_a-dancers-tale_a-dancers-tale_en_page3_overlap_text_block.jpg
33,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page4,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0033_a-dancers-tale_a-dancers-tale_en_page4_original.jpg
33,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page4,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0033_a-dancers-tale_a-dancers-tale_en_page4_contrast_loss.jpg
33,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page4,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0033_a-dancers-tale_a-dancers-tale_en_page4_content_crop.jpg
33,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page4,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0033_a-dancers-tale_a-dancers-tale_en_page4_occluding_prompt.jpg
33,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page4,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0033_a-dancers-tale_a-dancers-tale_en_page4_clutter_controls.jpg
33,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page4,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0033_a-dancers-tale_a-dancers-tale_en_page4_tiny_text_band.jpg
33,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page4,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0033_a-dancers-tale_a-dancers-tale_en_page4_overlap_text_block.jpg
34,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page5,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0034_a-dancers-tale_a-dancers-tale_en_page5_original.jpg
34,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page5,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0034_a-dancers-tale_a-dancers-tale_en_page5_contrast_loss.jpg
34,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page5,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0034_a-dancers-tale_a-dancers-tale_en_page5_content_crop.jpg
34,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page5,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0034_a-dancers-tale_a-dancers-tale_en_page5_occluding_prompt.jpg
34,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page5,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0034_a-dancers-tale_a-dancers-tale_en_page5_clutter_controls.jpg
34,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page5,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0034_a-dancers-tale_a-dancers-tale_en_page5_tiny_text_band.jpg
34,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page5,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0034_a-dancers-tale_a-dancers-tale_en_page5_overlap_text_block.jpg
35,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page6,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0035_a-dancers-tale_a-dancers-tale_en_page6_original.jpg
35,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page6,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0035_a-dancers-tale_a-dancers-tale_en_page6_contrast_loss.jpg
35,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page6,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0035_a-dancers-tale_a-dancers-tale_en_page6_content_crop.jpg
35,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page6,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0035_a-dancers-tale_a-dancers-tale_en_page6_occluding_prompt.jpg
35,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page6,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0035_a-dancers-tale_a-dancers-tale_en_page6_clutter_controls.jpg
35,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page6,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0035_a-dancers-tale_a-dancers-tale_en_page6_tiny_text_band.jpg
35,a-dancers-tale,A Dancer's Tale,a-dancers-tale_en_page6,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0035_a-dancers-tale_a-dancers-tale_en_page6_overlap_text_block.jpg
36,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_01,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0036_amazing-daisy_amazing-daisy-pdf-ebook_Page_01_original.jpg
36,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_01,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0036_amazing-daisy_amazing-daisy-pdf-ebook_Page_01_contrast_loss.jpg
36,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_01,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0036_amazing-daisy_amazing-daisy-pdf-ebook_Page_01_content_crop.jpg
36,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_01,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0036_amazing-daisy_amazing-daisy-pdf-ebook_Page_01_occluding_prompt.jpg
36,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_01,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0036_amazing-daisy_amazing-daisy-pdf-ebook_Page_01_clutter_controls.jpg
36,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_01,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0036_amazing-daisy_amazing-daisy-pdf-ebook_Page_01_tiny_text_band.jpg
36,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_01,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0036_amazing-daisy_amazing-daisy-pdf-ebook_Page_01_overlap_text_block.jpg
37,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_02,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0037_amazing-daisy_amazing-daisy-pdf-ebook_Page_02_original.jpg
37,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_02,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0037_amazing-daisy_amazing-daisy-pdf-ebook_Page_02_contrast_loss.jpg
37,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_02,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0037_amazing-daisy_amazing-daisy-pdf-ebook_Page_02_content_crop.jpg
37,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_02,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0037_amazing-daisy_amazing-daisy-pdf-ebook_Page_02_occluding_prompt.jpg
37,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_02,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0037_amazing-daisy_amazing-daisy-pdf-ebook_Page_02_clutter_controls.jpg
37,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_02,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0037_amazing-daisy_amazing-daisy-pdf-ebook_Page_02_tiny_text_band.jpg
37,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_02,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0037_amazing-daisy_amazing-daisy-pdf-ebook_Page_02_overlap_text_block.jpg
38,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_03,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0038_amazing-daisy_amazing-daisy-pdf-ebook_Page_03_original.jpg
38,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_03,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0038_amazing-daisy_amazing-daisy-pdf-ebook_Page_03_contrast_loss.jpg
38,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_03,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0038_amazing-daisy_amazing-daisy-pdf-ebook_Page_03_content_crop.jpg
38,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_03,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0038_amazing-daisy_amazing-daisy-pdf-ebook_Page_03_occluding_prompt.jpg
38,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_03,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0038_amazing-daisy_amazing-daisy-pdf-ebook_Page_03_clutter_controls.jpg
38,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_03,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0038_amazing-daisy_amazing-daisy-pdf-ebook_Page_03_tiny_text_band.jpg
38,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_03,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0038_amazing-daisy_amazing-daisy-pdf-ebook_Page_03_overlap_text_block.jpg
39,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_04,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0039_amazing-daisy_amazing-daisy-pdf-ebook_Page_04_original.jpg
39,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_04,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0039_amazing-daisy_amazing-daisy-pdf-ebook_Page_04_contrast_loss.jpg
39,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_04,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0039_amazing-daisy_amazing-daisy-pdf-ebook_Page_04_content_crop.jpg
39,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_04,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0039_amazing-daisy_amazing-daisy-pdf-ebook_Page_04_occluding_prompt.jpg
39,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_04,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0039_amazing-daisy_amazing-daisy-pdf-ebook_Page_04_clutter_controls.jpg
39,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_04,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0039_amazing-daisy_amazing-daisy-pdf-ebook_Page_04_tiny_text_band.jpg
39,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_04,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0039_amazing-daisy_amazing-daisy-pdf-ebook_Page_04_overlap_text_block.jpg
40,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_05,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0040_amazing-daisy_amazing-daisy-pdf-ebook_Page_05_original.jpg
40,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_05,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0040_amazing-daisy_amazing-daisy-pdf-ebook_Page_05_contrast_loss.jpg
40,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_05,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0040_amazing-daisy_amazing-daisy-pdf-ebook_Page_05_content_crop.jpg
40,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_05,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0040_amazing-daisy_amazing-daisy-pdf-ebook_Page_05_occluding_prompt.jpg
40,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_05,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0040_amazing-daisy_amazing-daisy-pdf-ebook_Page_05_clutter_controls.jpg
40,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_05,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0040_amazing-daisy_amazing-daisy-pdf-ebook_Page_05_tiny_text_band.jpg
40,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_05,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0040_amazing-daisy_amazing-daisy-pdf-ebook_Page_05_overlap_text_block.jpg
41,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_06,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0041_amazing-daisy_amazing-daisy-pdf-ebook_Page_06_original.jpg
41,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_06,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0041_amazing-daisy_amazing-daisy-pdf-ebook_Page_06_contrast_loss.jpg
41,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_06,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0041_amazing-daisy_amazing-daisy-pdf-ebook_Page_06_content_crop.jpg
41,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_06,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0041_amazing-daisy_amazing-daisy-pdf-ebook_Page_06_occluding_prompt.jpg
41,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_06,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0041_amazing-daisy_amazing-daisy-pdf-ebook_Page_06_clutter_controls.jpg
41,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_06,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0041_amazing-daisy_amazing-daisy-pdf-ebook_Page_06_tiny_text_band.jpg
41,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_06,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0041_amazing-daisy_amazing-daisy-pdf-ebook_Page_06_overlap_text_block.jpg
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_original.jpg
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_contrast_loss.jpg
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_content_crop.jpg
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_occluding_prompt.jpg
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_clutter_controls.jpg
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_tiny_text_band.jpg
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_overlap_text_block.jpg
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_original.jpg
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_contrast_loss.jpg
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_content_crop.jpg
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_occluding_prompt.jpg
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_clutter_controls.jpg
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_tiny_text_band.jpg
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_overlap_text_block.jpg
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_original.jpg
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_contrast_loss.jpg
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_content_crop.jpg
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_occluding_prompt.jpg
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_clutter_controls.jpg
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_tiny_text_band.jpg
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_overlap_text_block.jpg
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_original.jpg
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_contrast_loss.jpg
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_content_crop.jpg
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_occluding_prompt.jpg
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_clutter_controls.jpg
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_tiny_text_band.jpg
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_overlap_text_block.jpg
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_original.jpg
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_contrast_loss.jpg
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_content_crop.jpg
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_occluding_prompt.jpg
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_clutter_controls.jpg
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_tiny_text_band.jpg
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_overlap_text_block.jpg
47,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_06,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0047_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_06_original.jpg
47,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_06,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0047_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_06_contrast_loss.jpg
