page_id,book_slug,book_title,page_name,variant,is_original,degradation_type,image_path,public_screening_score
41,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_06,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0041_amazing-daisy_amazing-daisy-pdf-ebook_Page_06_occluding_prompt.jpg,0.5133635539079597
41,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_06,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0041_amazing-daisy_amazing-daisy-pdf-ebook_Page_06_clutter_controls.jpg,0.5376542680235172
41,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_06,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0041_amazing-daisy_amazing-daisy-pdf-ebook_Page_06_tiny_text_band.jpg,0.44857391456084816
41,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_06,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0041_amazing-daisy_amazing-daisy-pdf-ebook_Page_06_overlap_text_block.jpg,0.506012021028279
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_original.jpg,0.4203313465025434
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_contrast_loss.jpg,0.4898322691163888
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_content_crop.jpg,0.5088460106468331
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_occluding_prompt.jpg,0.4916133447544758
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_clutter_controls.jpg,0.4731165502710422
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_tiny_text_band.jpg,0.42031607026827705
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_overlap_text_block.jpg,0.4809816676545979
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_original.jpg,0.43736270504832264
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_contrast_loss.jpg,0.4876417272235066
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_content_crop.jpg,0.4266584944903947
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_occluding_prompt.jpg,0.5330813766980463
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_clutter_controls.jpg,0.42492301070728455
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_tiny_text_band.jpg,0.40105291818012406
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_overlap_text_block.jpg,0.44275346798224297
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_original.jpg,0.547606704011676
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_contrast_loss.jpg,0.44761865553832314
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_content_crop.jpg,0.5938173337363103
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_occluding_prompt.jpg,0.5454810292732651
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_clutter_controls.jpg,0.5177089641136469
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_tiny_text_band.jpg,0.47452125172946635
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_overlap_text_block.jpg,0.5649153025126257
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_original.jpg,0.45866643540942414
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_contrast_loss.jpg,0.4577907321369805
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_content_crop.jpg,0.44913632708647183
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_occluding_prompt.jpg,0.5137272430393834
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_clutter_controls.jpg,0.469475560415848
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_tiny_text_band.jpg,0.4230635750021433
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_overlap_text_block.jpg,0.48170700662691646
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_original.jpg,0.5129871535544734
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_contrast_loss.jpg,0.47593927838643174
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_content_crop.jpg,0.5203341982539669
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_occluding_prompt.jpg,0.5149490475685787
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_clutter_controls.jpg,0.5288117554406918
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_tiny_text_band.jpg,0.44910003274763466
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_overlap_text_block.jpg,0.5202990967024201
47,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_06,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0047_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_06_original.jpg,0.45937065859329673
47,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_06,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0047_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_06_contrast_loss.jpg,0.4942154182677266
47,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_06,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0047_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_06_content_crop.jpg,0.46740246122645107
47,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_06,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0047_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_06_occluding_prompt.jpg,0.4831554342200984
47,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_06,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0047_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_06_clutter_controls.jpg,0.47956219087999563
47,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_06,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0047_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_06_tiny_text_band.jpg,0.4446307700313622
47,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_06,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0047_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_06_overlap_text_block.jpg,0.4753178426367611
48,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page1,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0048_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page1_original.jpg,0.4656721919322323
48,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page1,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0048_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page1_contrast_loss.jpg,0.4777368195905593
48,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page1,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0048_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page1_content_crop.jpg,0.4577833345889355
48,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page1,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0048_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page1_occluding_prompt.jpg,0.5083193150551509
48,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page1,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0048_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page1_clutter_controls.jpg,0.44105542907240736
48,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page1,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0048_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page1_tiny_text_band.jpg,0.411841012721086
48,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page1,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0048_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page1_overlap_text_block.jpg,0.45865725178114214
49,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page2,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0049_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page2_original.jpg,0.37034203439557695
49,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page2,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0049_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page2_contrast_loss.jpg,0.4917804581904312
49,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page2,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0049_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page2_content_crop.jpg,0.39953832077323087
49,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page2,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0049_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page2_occluding_prompt.jpg,0.394889883301112
49,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page2,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0049_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page2_clutter_controls.jpg,0.36979207904487216
49,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page2,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0049_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page2_tiny_text_band.jpg,0.5543472930668459
49,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page2,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0049_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page2_overlap_text_block.jpg,0.38001041902482896
50,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page3,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0050_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page3_original.jpg,0.4666934254203882
50,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page3,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0050_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page3_contrast_loss.jpg,0.4226087880047482
50,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page3,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0050_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page3_content_crop.jpg,0.45432771054839927
50,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page3,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0050_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page3_occluding_prompt.jpg,0.49256563507198936
50,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page3,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0050_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page3_clutter_controls.jpg,0.47069879164036105
50,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page3,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0050_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page3_tiny_text_band.jpg,0.4607161025238834
50,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page3,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0050_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page3_overlap_text_block.jpg,0.49708672062054426
51,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page4,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0051_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page4_original.jpg,0.49800219713674276
51,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page4,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0051_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page4_contrast_loss.jpg,0.39589078290406765
51,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page4,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0051_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page4_content_crop.jpg,0.5124814811920249
51,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page4,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0051_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page4_occluding_prompt.jpg,0.502528038086143
51,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page4,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0051_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page4_clutter_controls.jpg,0.5020260361099588
51,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page4,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0051_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page4_tiny_text_band.jpg,0.4587771119136612
51,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page4,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0051_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page4_overlap_text_block.jpg,0.47774146143056395
52,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page5,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0052_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page5_original.jpg,0.5049649834545634
52,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page5,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0052_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page5_contrast_loss.jpg,0.39250960166456234
52,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page5,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0052_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page5_content_crop.jpg,0.5023847351557373
52,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page5,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0052_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page5_occluding_prompt.jpg,0.5199853409100034
52,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page5,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0052_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page5_clutter_controls.jpg,0.5079551465150322
52,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page5,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0052_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page5_tiny_text_band.jpg,0.48435528154141916
52,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page5,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0052_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page5_overlap_text_block.jpg,0.47649190033198074
53,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page6,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0053_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page6_original.jpg,0.4818470348850846
53,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page6,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0053_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page6_contrast_loss.jpg,0.5650795776349673
53,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page6,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0053_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page6_content_crop.jpg,0.47474613504293994
53,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page6,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0053_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page6_occluding_prompt.jpg,0.5048069547629729
53,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page6,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0053_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page6_clutter_controls.jpg,0.4907496793145259
53,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page6,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0053_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page6_tiny_text_band.jpg,0.5624130505698693
53,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page6,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0053_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page6_overlap_text_block.jpg,0.4807316430908428
