page_id,book_slug,page_name,public_screening_score,original_score,degradation_type,score_drop,rank_correct
45,grandpas-gold,grandpas-gold-pdf-ebook-20150919_Page_04,0.44913632708647183,0.45866643540942414,content_crop,0.009530108322952313,True
46,grandpas-gold,grandpas-gold-pdf-ebook-20150919_Page_05,0.5203341982539669,0.5129871535544734,content_crop,-0.007347044699493432,False
47,grandpas-gold,grandpas-gold-pdf-ebook-20150919_Page_06,0.46740246122645107,0.45937065859329673,content_crop,-0.008031802633154339,False
48,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page1,0.4577833345889355,0.4656721919322323,content_crop,0.007888857343296807,True
49,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page2,0.39953832077323087,0.37034203439557695,content_crop,-0.029196286377653924,False
50,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page3,0.45432771054839927,0.4666934254203882,content_crop,0.012365714871988953,True
51,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page4,0.5124814811920249,0.49800219713674276,content_crop,-0.014479284055282093,False
52,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page5,0.5023847351557373,0.5049649834545634,content_crop,0.002580248298826082,True
53,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page6,0.47474613504293994,0.4818470348850846,content_crop,0.007100899842144681,True
54,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page1,0.4332953549492448,0.4438485613274223,content_crop,0.010553206378177471,True
55,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page2,0.5229230271759179,0.5413530510736262,content_crop,0.018430023897708314,True
56,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page3,0.47145632909178053,0.4983041708077908,content_crop,0.02684784171601029,True
57,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page4,0.6180771154084341,0.6088465567069752,content_crop,-0.009230558701458946,False
58,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page5,0.4776426325269494,0.5516493093457095,content_crop,0.07400667681876016,True
59,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page6,0.5250946194378894,0.579257919651745,content_crop,0.054163300213855625,True
60,katiitis-song,katiitis-song_en_page1,0.5926503726252924,0.6059725545313926,content_crop,0.013322181906100239,True
61,katiitis-song,katiitis-song_en_page2,0.6175577725490802,0.5561101463806769,content_crop,-0.06144762616840327,False
62,katiitis-song,katiitis-song_en_page3,0.4944159919577203,0.48147253577143634,content_crop,-0.012943456186283953,False
63,katiitis-song,katiitis-song_en_page4,0.47886774644931523,0.4883662070396489,content_crop,0.009498460590333657,True
64,katiitis-song,katiitis-song_en_page5,0.4615519480310994,0.489211326734631,content_crop,0.027659378703531634,True
65,katiitis-song,katiitis-song_en_page6,0.48542801472343844,0.48473039141231183,content_crop,-0.000697623311126605,False
66,lets-be-friends,lets-be-friends_en_page1,0.531325527697065,0.4704325306655403,content_crop,-0.060892997031524676,False
67,lets-be-friends,lets-be-friends_en_page2,0.5555444005605152,0.47441270361315063,content_crop,-0.0811316969473646,False
68,lets-be-friends,lets-be-friends_en_page3,0.49556238398979074,0.5076111069829915,content_crop,0.012048722993200756,True
69,lets-be-friends,lets-be-friends_en_page4,0.561457966664172,0.5712079354608537,content_crop,0.009749968796681663,True
70,lets-be-friends,lets-be-friends_en_page5,0.4851883968583105,0.47593849990367076,content_crop,-0.009249896954639736,False
71,lets-be-friends,lets-be-friends_en_page6,0.4942055542628537,0.4999717138095908,content_crop,0.0057661595467371485,True
72,baby-babble,baby-babble_en_page1,0.6223981856463762,0.6874041224138543,content_crop,0.06500593676747812,True
73,baby-babble,baby-babble_en_page2,0.54007084990195,0.5394879780652404,content_crop,-0.0005828718367095753,False
74,baby-babble,baby-babble_en_page3,0.4949456578941046,0.49240897307051396,content_crop,-0.0025366848235906514,False
75,baby-babble,baby-babble_en_page4,0.5766771779552,0.5589078242383672,content_crop,-0.01776935371683286,False
76,baby-babble,baby-babble_en_page5,0.5855502577977534,0.5920265907997452,content_crop,0.006476333001991796,True
77,baby-babble,baby-babble_en_page6,0.5835416999438928,0.5663053683083628,content_crop,-0.017236331635530067,False
78,wheres-that-cat,wheres_that_cat_en_page1,0.5416597634404539,0.5659182353276605,content_crop,0.024258471887206645,True
79,wheres-that-cat,wheres_that_cat_en_page2,0.44674882074749805,0.4726824842637627,content_crop,0.025933663516264638,True
80,wheres-that-cat,wheres_that_cat_en_page3,0.4943286920220778,0.48907110815479776,content_crop,-0.005257583867280036,False
81,wheres-that-cat,wheres_that_cat_en_page4,0.42265965238862513,0.47086606060261377,content_crop,0.04820640821398864,True
82,wheres-that-cat,wheres_that_cat_en_page5,0.5227131184276576,0.539054171409754,content_crop,0.016341052982096427,True
83,wheres-that-cat,wheres_that_cat_en_page6,0.35867007286939245,0.3843910532242026,content_crop,0.02572098035481013,True
84,shongololo,shongololo_en_page1,0.44804252907232855,0.5025107607175443,content_crop,0.05446823164521575,True
85,shongololo,shongololo_en_page2,0.47980599495328696,0.5124812377838233,content_crop,0.0326752428305363,True
86,shongololo,shongololo_en_page3,0.4730071289581348,0.48002407891017657,content_crop,0.007016949952041773,True
87,shongololo,shongololo_en_page4,0.5250240502781434,0.524312786042181,content_crop,-0.00071126423596235,False
88,shongololo,shongololo_en_page5,0.5264995327615741,0.5290641794791602,content_crop,0.00256464671758605,True
89,shongololo,shongololo_en_page6,0.4850100116871646,0.49273255604646116,content_crop,0.007722544359296535,True
90,hello-baby,hello-baby_page1,0.4019165229744815,0.40577713981182106,content_crop,0.00386061683733957,True
91,hello-baby,hello-baby_page2,0.4993710139563714,0.5196350545399218,content_crop,0.020264040583550358,True
92,hello-baby,hello-baby_page3,0.5327463027897897,0.5213268799044655,content_crop,-0.01141942288532427,False
93,hello-baby,hello-baby_page4,0.44673355734158204,0.4623488408283379,content_crop,0.015615283486755838,True
94,hello-baby,hello-baby_page5,0.4886814134669944,0.4996564749324922,content_crop,0.010975061465497815,True
95,hello-baby,hello-baby_page6,0.5679057813446317,0.5096490442079938,content_crop,-0.058256737136637815,False
96,joannas-grannies,joannas-grannies_en_page1,0.4971123786862062,0.5735804323486943,content_crop,0.07646805366248804,True
97,joannas-grannies,joannas-grannies_en_page2,0.5613818467847504,0.5919677798132474,content_crop,0.030585933028496992,True
98,joannas-grannies,joannas-grannies_en_page3,0.42717255357498773,0.4164368628544314,content_crop,-0.010735690720556357,False
99,joannas-grannies,joannas-grannies_en_page4,0.38061461682054876,0.45271264715980974,content_crop,0.07209803033926099,True
100,joannas-grannies,joannas-grannies_en_page5,0.45709300194079683,0.5104935026846736,content_crop,0.05340050074387681,True
101,joannas-grannies,joannas-grannies_en_page6,0.454869387002294,0.4861581580979925,content_crop,0.0312887710956985,True
102,whose-shoe-is-this,whose-shoe-is-this_en_page1,0.43372546087017755,0.47178579505251994,content_crop,0.03806033418234239,True
103,whose-shoe-is-this,whose-shoe-is-this_en_page2,0.6036261165570869,0.5958473018254161,content_crop,-0.007778814731670747,False
104,whose-shoe-is-this,whose-shoe-is-this_en_page3,0.41519034013106426,0.4171795137028,content_crop,0.001989173571735725,True
105,whose-shoe-is-this,whose-shoe-is-this_en_page4,0.5099583112186492,0.5627608658562435,content_crop,0.05280255463759431,True
106,whose-shoe-is-this,whose-shoe-is-this_en_page5,0.5890753847499398,0.559544622443676,content_crop,-0.029530762306263836,False
107,whose-shoe-is-this,whose-shoe-is-this_en_page6,0.5488762361298926,0.5125269081263615,content_crop,-0.03634932800353108,False
108,amahle-wants-to-help,amahle-wants-to-help_en_page1,0.4141512154997516,0.4832162750135093,content_crop,0.06906505951375769,True
109,amahle-wants-to-help,amahle-wants-to-help_en_page2,0.5474402597591892,0.5790854831276061,content_crop,0.03164522336841691,True
110,amahle-wants-to-help,amahle-wants-to-help_en_page3,0.4568201437581241,0.487144943011214,content_crop,0.03032479925308995,True
111,amahle-wants-to-help,amahle-wants-to-help_en_page4,0.560362102166251,0.5454198484891746,content_crop,-0.014942253677076467,False
112,amahle-wants-to-help,amahle-wants-to-help_en_page5,0.4786980165293598,0.45253083959427887,content_crop,-0.026167176935080916,False
113,amahle-wants-to-help,amahle-wants-to-help_en_page6,0.5413192129926563,0.5592676669485207,content_crop,0.01794845395586442,True
114,my-inside-weather,my-inside-weather_page1,0.5779589980304044,0.5327366852603966,content_crop,-0.045222312770007767,False
115,my-inside-weather,my-inside-weather_page2,0.4961058337207453,0.5025954662034493,content_crop,0.006489632482704011,True
116,my-inside-weather,my-inside-weather_page3,0.5336713213812645,0.5492233188351923,content_crop,0.015551997453927768,True
117,my-inside-weather,my-inside-weather_page4,0.5019172403564047,0.5419015266825582,content_crop,0.03998428632615347,True
118,my-inside-weather,my-inside-weather_page5,0.47127878625019254,0.5097287556205788,content_crop,0.038449969370386305,True
119,my-inside-weather,my-inside-weather_page6,0.5164079002223956,0.5073501396074089,content_crop,-0.009057760614986643,False
120,open-the-door,open-the-door_en_page1,0.48482745530518173,0.509528517942879,content_crop,0.02470106263769728,True
121,open-the-door,open-the-door_en_page2,0.5532187512577601,0.5506301300893492,content_crop,-0.002588621168410854,False
122,open-the-door,open-the-door_en_page3,0.5218554722095275,0.5068770249325929,content_crop,-0.014978447276934648,False
123,open-the-door,open-the-door_en_page4,0.5190372979801912,0.5631919457155515,content_crop,0.044154647735360375,True
124,open-the-door,open-the-door_en_page5,0.5416352392817074,0.5812655665363518,content_crop,0.039630327254644326,True
125,open-the-door,open-the-door_en_page6,0.4987769284658407,0.5070936388431462,content_crop,0.00831671037730547,True
126,hugs-in-the-city,hugs-in-the-city_english_page1,0.4588068442548406,0.48336701289113754,content_crop,0.024560168636296953,True
127,hugs-in-the-city,hugs-in-the-city_english_page2,0.4091864642992856,0.4036009023284007,content_crop,-0.005585561970884945,False
128,hugs-in-the-city,hugs-in-the-city_english_page3,0.4807758011847866,0.507119016648474,content_crop,0.026343215463687453,True
129,hugs-in-the-city,hugs-in-the-city_english_page4,0.40024226588855477,0.43142468176338555,content_crop,0.031182415874830782,True
130,hugs-in-the-city,hugs-in-the-city_english_page5,0.4879753115627126,0.4979368951057083,content_crop,0.0099615835429957,True
131,hugs-in-the-city,hugs-in-the-city_english_page6,0.5046491095170232,0.4894010348970948,content_crop,-0.015248074619928442,False
132,catch-that-cat,catch-that-cat_en_page1,0.49910382702965267,0.5203403440987807,content_crop,0.021236517069128047,True
133,catch-that-cat,catch-that-cat_en_page2,0.4337189485376892,0.4643434306089069,content_crop,0.030624482071217707,True
134,catch-that-cat,catch-that-cat_en_page3,0.49247978073329135,0.4840102151955678,content_crop,-0.008469565537723545,False
135,catch-that-cat,catch-that-cat_en_page4,0.5295930798977019,0.5490833511600265,content_crop,0.01949027126232461,True
136,catch-that-cat,catch-that-cat_en_page5,0.5201014431465842,0.5196786833832218,content_crop,-0.0004227597633624791,False
137,catch-that-cat,catch-that-cat_en_page6,0.5932337220634806,0.622109497715345,content_crop,0.028875775651864388,True
138,the-one-in-the-middle,the-one-in-the-middle_en_20231110_page1,0.4504238300340539,0.4513805031941101,content_crop,0.0009566731600562095,True
139,the-one-in-the-middle,the-one-in-the-middle_en_20231110_page2,0.49496416091343926,0.5467547520633773,content_crop,0.05179059114993806,True
140,the-one-in-the-middle,the-one-in-the-middle_en_20231110_page3,0.5091916420958171,0.5009248703549247,content_crop,-0.008266771740892409,False
141,the-one-in-the-middle,the-one-in-the-middle_en_20231110_page4,0.46986022418998696,0.5070878314094592,content_crop,0.03722760721947227,True
142,the-one-in-the-middle,the-one-in-the-middle_en_20231110_page5,0.5095929640769491,0.5406688188575793,content_crop,0.03107585478063024,True
143,the-one-in-the-middle,the-one-in-the-middle_en_20231110_page6,0.5152922513075384,0.5370514898299731,content_crop,0.021759238522434665,True
144,how-to-tame-a-monster,how-to-tame-a-monster_en_page1,0.45938762752346185,0.4554775433909783,content_crop,-0.00391008413248356,False
145,how-to-tame-a-monster,how-to-tame-a-monster_en_page2,0.4844025538186062,0.4409057676139562,content_crop,-0.04349678620464997,False
146,how-to-tame-a-monster,how-to-tame-a-monster_en_page3,0.5229591890059747,0.5196095455295429,content_crop,-0.0033496434764318517,False
147,how-to-tame-a-monster,how-to-tame-a-monster_en_page4,0.4362384984555823,0.42927355867341443,content_crop,-0.006964939782167889,False
148,how-to-tame-a-monster,how-to-tame-a-monster_en_page5,0.45399259269049336,0.5046438956239937,content_crop,0.05065130293350034,True
149,how-to-tame-a-monster,how-to-tame-a-monster_en_page6,0.540709748851405,0.5959095524673771,content_crop,0.0551998036159721,True
150,dance-khuzwayo-dance,dance-khuzwayo-dance_en_page1,0.4333177079918348,0.4680199498474611,content_crop,0.034702241855626315,True
151,dance-khuzwayo-dance,dance-khuzwayo-dance_en_page2,0.4186886532748133,0.43304569130809895,content_crop,0.01435703803328564,True
152,dance-khuzwayo-dance,dance-khuzwayo-dance_en_page3,0.4314391539948575,0.4408840450313956,content_crop,0.009444891036538117,True
153,dance-khuzwayo-dance,dance-khuzwayo-dance_en_page4,0.5475360390028225,0.5221815119028915,content_crop,-0.025354527099931023,False
154,dance-khuzwayo-dance,dance-khuzwayo-dance_en_page5,0.588355854562312,0.579274450190309,content_crop,-0.009081404372002999,False
155,dance-khuzwayo-dance,dance-khuzwayo-dance_en_page6,0.45838878841519304,0.4624030312202352,content_crop,0.004014242805042145,True
156,whats-next,whats-next_en_page1,0.47448043902790044,0.49354293149963846,content_crop,0.019062492471738024,True
157,whats-next,whats-next_en_page2,0.5665707182962906,0.5654663667360271,content_crop,-0.0011043515602634502,False
158,whats-next,whats-next_en_page3,0.4670971474566276,0.4506532204513253,content_crop,-0.01644392700530234,False
159,whats-next,whats-next_en_page4,0.5313353827612343,0.5203658677838813,content_crop,-0.01096951497735299,False
160,whats-next,whats-next_en_page5,0.5152215971128495,0.48744326094572843,content_crop,-0.02777833616712111,False
161,whats-next,whats-next_en_page6,0.6095726192499853,0.5570733684025444,content_crop,-0.05249925084744089,False
162,whos-that-baby,whos-that-baby_en_page1,0.4048226385414464,0.48840930414811673,content_crop,0.08358666560667033,True
163,whos-that-baby,whos-that-baby_en_page2,0.5643935299670801,0.5660340286294936,content_crop,0.0016404986624134477,True
164,whos-that-baby,whos-that-baby_en_page3,0.5141609266021939,0.5284787146228926,content_crop,0.014317788020698718,True
165,whos-that-baby,whos-that-baby_en_page4,0.5180456229379714,0.5424198123244015,content_crop,0.0243741893864301,True
166,whos-that-baby,whos-that-baby_en_page5,0.48748015218540974,0.5640762845341841,content_crop,0.07659613234877438,True
167,whos-that-baby,whos-that-baby_en_page6,0.45804810679126523,0.5040316002683584,content_crop,0.04598349347709313,True
168,meerkat-magic,meerkat-magic_en_page1,0.529189641995996,0.5861442934678173,content_crop,0.056954651471821216,True
169,meerkat-magic,meerkat-magic_en_page2,0.3713311653540787,0.37858464786935103,content_crop,0.007253482515272358,True
170,meerkat-magic,meerkat-magic_en_page3,0.4887680231352519,0.46302182434944217,content_crop,-0.02574619878580975,False
171,meerkat-magic,meerkat-magic_en_page4,0.5149700282457886,0.4822319085626992,content_crop,-0.03273811968308943,False
172,meerkat-magic,meerkat-magic_en_page5,0.37584406407392407,0.3935960589627647,content_crop,0.01775199488884066,True
173,meerkat-magic,meerkat-magic_en_page6,0.4912519774050364,0.4809741723617637,content_crop,-0.010277805043272692,False
174,the-monster-must-go,the-monster-must-go_en_page1,0.4599416923414768,0.44764608062249406,content_crop,-0.012295611718982746,False
175,the-monster-must-go,the-monster-must-go_en_page2,0.48947930623640096,0.5433111563537191,content_crop,0.053831850117318114,True
176,the-monster-must-go,the-monster-must-go_en_page3,0.45172883797660185,0.5055377406456644,content_crop,0.05380890266906252,True
177,the-monster-must-go,the-monster-must-go_en_page4,0.500612885258077,0.560256605660827,content_crop,0.05964372040275001,True
178,the-monster-must-go,the-monster-must-go_en_page5,0.486402516313499,0.5252676619748651,content_crop,0.03886514566136606,True
179,the-monster-must-go,the-monster-must-go_en_page6,0.5320189356234379,0.5368869051716636,content_crop,0.004867969548225659,True
0,zibu-and-zizo,zibu-and-zizo_en_page1,0.4840487173112425,0.4612793539283002,occluding_prompt,-0.022769363382942276,False
1,zibu-and-zizo,zibu-and-zizo_en_page2,0.49865166003657097,0.4673170736538231,occluding_prompt,-0.03133458638274789,False
2,zibu-and-zizo,zibu-and-zizo_en_page3,0.549732760175286,0.49370639913865844,occluding_prompt,-0.056026361036627614,False
3,zibu-and-zizo,zibu-and-zizo_en_page4,0.5682071796986025,0.5474458599571473,occluding_prompt,-0.02076131974145512,False
4,zibu-and-zizo,zibu-and-zizo_en_page5,0.6116816686284878,0.5633517555877233,occluding_prompt,-0.048329913040764505,False
5,zibu-and-zizo,zibu-and-zizo_en_page6,0.607130907798854,0.591034641198732,occluding_prompt,-0.01609626660012209,False
6,a-beautiful-day,a-beautiful-day_en_page1,0.5245070387108841,0.46566485127382756,occluding_prompt,-0.05884218743705655,False
7,a-beautiful-day,a-beautiful-day_en_page2,0.518931294697618,0.5004337954652389,occluding_prompt,-0.01849749923237909,False
8,a-beautiful-day,a-beautiful-day_en_page3,0.5775103217551442,0.5490068030471081,occluding_prompt,-0.028503518708036024,False
9,a-beautiful-day,a-beautiful-day_en_page4,0.6410036096824251,0.599918913364529,occluding_prompt,-0.04108469631789613,False
10,a-beautiful-day,a-beautiful-day_en_page5,0.5585026518628838,0.5591750104254661,occluding_prompt,0.0006723585625822981,True
11,a-beautiful-day,a-beautiful-day_en_page6,0.508353808751324,0.5239915155191318,occluding_prompt,0.015637706767807846,True
12,look-up,look-up_en_page1,0.4948742723461663,0.4574818027807479,occluding_prompt,-0.03739246956541842,False
13,look-up,look-up_en_page2,0.3918289844384271,0.38554101907690114,occluding_prompt,-0.006287965361525982,False
14,look-up,look-up_en_page3,0.5100653808948381,0.4974012885291241,occluding_prompt,-0.01266409236571403,False
15,look-up,look-up_en_page4,0.5563124289033247,0.49476730901312393,occluding_prompt,-0.06154511989020073,False
16,look-up,look-up_en_page5,0.5802750820657683,0.522297741269619,occluding_prompt,-0.057977340796149246,False
17,look-up,look-up_en_page6,0.5494591697911402,0.5308998045141351,occluding_prompt,-0.01855936527700508,False
18,zanele-situ-my-story,zanele-situ-my-story_en_page1,0.4826331149173344,0.427723960331444,occluding_prompt,-0.05490915458589041,False
19,zanele-situ-my-story,zanele-situ-my-story_en_page2,0.5245227281302532,0.5715870177156607,occluding_prompt,0.047064289585407426,True
20,zanele-situ-my-story,zanele-situ-my-story_en_page3,0.5013317610798195,0.47556152885172603,occluding_prompt,-0.025770232228093437,False
21,zanele-situ-my-story,zanele-situ-my-story_en_page4,0.503880309913858,0.412087513916459,occluding_prompt,-0.09179279599739903,False
22,zanele-situ-my-story,zanele-situ-my-story_en_page5,0.5433774814194425,0.4430111796526335,occluding_prompt,-0.10036630176680905,False
23,zanele-situ-my-story,zanele-situ-my-story_en_page6,0.5024299351530037,0.4527457421614176,occluding_prompt,-0.04968419299158611,False
24,how-do-you-sleep,how-do-you-sleep_en_page1,0.6162834920310872,0.6006202806207653,occluding_prompt,-0.015663211410321898,False
25,how-do-you-sleep,how-do-you-sleep_en_page2,0.4604646660863798,0.46531811486836205,occluding_prompt,0.004853448781982239,True
26,how-do-you-sleep,how-do-you-sleep_en_page3,0.4341694340604384,0.4711239175948272,occluding_prompt,0.03695448353438879,True
27,how-do-you-sleep,how-do-you-sleep_en_page4,0.48265523099638,0.4761564622265974,occluding_prompt,-0.006498768769782615,False
28,how-do-you-sleep,how-do-you-sleep_en_page5,0.610893608104161,0.5684659906361957,occluding_prompt,-0.042427617467965306,False
29,how-do-you-sleep,how-do-you-sleep_en_page6,0.5472634112740355,0.4154065742512313,occluding_prompt,-0.13185683702280426,False
30,a-dancers-tale,a-dancers-tale_en_page1,0.4554698327933202,0.44477525554459035,occluding_prompt,-0.010694577248729853,False
31,a-dancers-tale,a-dancers-tale_en_page2,0.5144884071269887,0.44512636360080804,occluding_prompt,-0.0693620435261807,False
32,a-dancers-tale,a-dancers-tale_en_page3,0.5035089297731438,0.44884118837107956,occluding_prompt,-0.05466774140206421,False
33,a-dancers-tale,a-dancers-tale_en_page4,0.4952883224095938,0.4725302749185157,occluding_prompt,-0.022758047491078126,False
34,a-dancers-tale,a-dancers-tale_en_page5,0.48733883568568914,0.46521795200877314,occluding_prompt,-0.022120883676916003,False
35,a-dancers-tale,a-dancers-tale_en_page6,0.514482465982562,0.48020446324681393,occluding_prompt,-0.03427800273574805,False
36,amazing-daisy,amazing-daisy-pdf-ebook_Page_01,0.6038586009501966,0.5895346098417338,occluding_prompt,-0.01432399110846283,False
37,amazing-daisy,amazing-daisy-pdf-ebook_Page_02,0.4575384143118685,0.39119096769333905,occluding_prompt,-0.06634744661852943,False
38,amazing-daisy,amazing-daisy-pdf-ebook_Page_03,0.5342205380686949,0.5029357336540582,occluding_prompt,-0.03128480441463666,False
39,amazing-daisy,amazing-daisy-pdf-ebook_Page_04,0.4735481963173932,0.4497208828231453,occluding_prompt,-0.02382731349424788,False
40,amazing-daisy,amazing-daisy-pdf-ebook_Page_05,0.4935390103641758,0.473572208655835,occluding_prompt,-0.01996680170834081,False
41,amazing-daisy,amazing-daisy-pdf-ebook_Page_06,0.5133635539079597,0.5077442901616016,occluding_prompt,-0.005619263746358127,False
42,grandpas-gold,grandpas-gold-pdf-ebook-20150919_Page_01,0.4916133447544758,0.4203313465025434,occluding_prompt,-0.07128199825193243,False
43,grandpas-gold,grandpas-gold-pdf-ebook-20150919_Page_02,0.5330813766980463,0.43736270504832264,occluding_prompt,-0.0957186716497237,False
44,grandpas-gold,grandpas-gold-pdf-ebook-20150919_Page_03,0.5454810292732651,0.547606704011676,occluding_prompt,0.0021256747384108543,True
45,grandpas-gold,grandpas-gold-pdf-ebook-20150919_Page_04,0.5137272430393834,0.45866643540942414,occluding_prompt,-0.055060807629959296,False
46,grandpas-gold,grandpas-gold-pdf-ebook-20150919_Page_05,0.5149490475685787,0.5129871535544734,occluding_prompt,-0.001961894014105292,False
47,grandpas-gold,grandpas-gold-pdf-ebook-20150919_Page_06,0.4831554342200984,0.45937065859329673,occluding_prompt,-0.023784775626801646,False
48,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page1,0.5083193150551509,0.4656721919322323,occluding_prompt,-0.04264712312291863,False
49,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page2,0.394889883301112,0.37034203439557695,occluding_prompt,-0.024547848905535075,False
50,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page3,0.49256563507198936,0.4666934254203882,occluding_prompt,-0.02587220965160114,False
51,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page4,0.502528038086143,0.49800219713674276,occluding_prompt,-0.004525840949400228,False
52,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page5,0.5199853409100034,0.5049649834545634,occluding_prompt,-0.015020357455439948,False
53,the-boy-who-only-ate-pancakes,the-boy-who-only-ate-pancakes_en_page6,0.5048069547629729,0.4818470348850846,occluding_prompt,-0.022959919877888257,False
54,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page1,0.48374919493728963,0.4438485613274223,occluding_prompt,-0.03990063360986734,False
55,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page2,0.6067507790688002,0.5413530510736262,occluding_prompt,-0.06539772799517396,False
56,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page3,0.49808527723947765,0.4983041708077908,occluding_prompt,0.00021889356831317208,True
57,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page4,0.5673992365125892,0.6088465567069752,occluding_prompt,0.04144732019438602,True
58,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page5,0.5703637966745082,0.5516493093457095,occluding_prompt,-0.018714487328798657,False
59,lets-go-on-a-litter-hunt,lets-go-on-a-litter-hunt_en_page6,0.5910280555380224,0.579257919651745,occluding_prompt,-0.0117701358862774,False
60,katiitis-song,katiitis-song_en_page1,0.5880462302691154,0.6059725545313926,occluding_prompt,0.01792632426227725,True
61,katiitis-song,katiitis-song_en_page2,0.5224706191456315,0.5561101463806769,occluding_prompt,0.033639527235045374,True
62,katiitis-song,katiitis-song_en_page3,0.44064109448985905,0.48147253577143634,occluding_prompt,0.040831441281577285,True
63,katiitis-song,katiitis-song_en_page4,0.47414919056422605,0.4883662070396489,occluding_prompt,0.014217016475422839,True
64,katiitis-song,katiitis-song_en_page5,0.4821418448261951,0.489211326734631,occluding_prompt,0.007069481908435926,True
65,katiitis-song,katiitis-song_en_page6,0.45477624511163955,0.48473039141231183,occluding_prompt,0.02995414630067228,True
66,lets-be-friends,lets-be-friends_en_page1,0.5155736158721322,0.4704325306655403,occluding_prompt,-0.045141085206591935,False
67,lets-be-friends,lets-be-friends_en_page2,0.47817585675438423,0.47441270361315063,occluding_prompt,-0.0037631531412335995,False
68,lets-be-friends,lets-be-friends_en_page3,0.5237511567228672,0.5076111069829915,occluding_prompt,-0.016140049739875706,False
69,lets-be-friends,lets-be-friends_en_page4,0.6114818584829156,0.5712079354608537,occluding_prompt,-0.0402739230220619,False
70,lets-be-friends,lets-be-friends_en_page5,0.5386150350133776,0.47593849990367076,occluding_prompt,-0.06267653510970683,False
71,lets-be-friends,lets-be-friends_en_page6,0.5597851905696635,0.4999717138095908,occluding_prompt,-0.05981347676007265,False
72,baby-babble,baby-babble_en_page1,0.587198154559808,0.6874041224138543,occluding_prompt,0.10020596785404634,True
73,baby-babble,baby-babble_en_page2,0.521175717025936,0.5394879780652404,occluding_prompt,0.01831226103930439,True
74,baby-babble,baby-babble_en_page3,0.5376781621176983,0.49240897307051396,occluding_prompt,-0.0452691890471843,False
75,baby-babble,baby-babble_en_page4,0.5763689162064601,0.5589078242383672,occluding_prompt,-0.01746109196809298,False
76,baby-babble,baby-babble_en_page5,0.5745846230603042,0.5920265907997452,occluding_prompt,0.017441967739440956,True
77,baby-babble,baby-babble_en_page6,0.5731653917043212,0.5663053683083628,occluding_prompt,-0.006860023395958481,False
78,wheres-that-cat,wheres_that_cat_en_page1,0.6287498553865787,0.5659182353276605,occluding_prompt,-0.06283162005891818,False
79,wheres-that-cat,wheres_that_cat_en_page2,0.4804765146684594,0.4726824842637627,occluding_prompt,-0.007794030404696728,False
80,wheres-that-cat,wheres_that_cat_en_page3,0.4910215519403795,0.48907110815479776,occluding_prompt,-0.0019504437855817347,False
81,wheres-that-cat,wheres_that_cat_en_page4,0.4950781762571878,0.47086606060261377,occluding_prompt,-0.02421211565457404,False
82,wheres-that-cat,wheres_that_cat_en_page5,0.531720932217934,0.539054171409754,occluding_prompt,0.00733323919181994,True
83,wheres-that-cat,wheres_that_cat_en_page6,0.4110329026418022,0.3843910532242026,occluding_prompt,-0.026641849417599617,False
84,shongololo,shongololo_en_page1,0.49935924173824314,0.5025107607175443,occluding_prompt,0.00315151897930116,True
85,shongololo,shongololo_en_page2,0.5802401569687778,0.5124812377838233,occluding_prompt,-0.06775891918495458,False
86,shongololo,shongololo_en_page3,0.5051894826268484,0.48002407891017657,occluding_prompt,-0.025165403716671808,False
87,shongololo,shongololo_en_page4,0.5533164689459817,0.524312786042181,occluding_prompt,-0.02900368290380073,False
88,shongololo,shongololo_en_page5,0.5472800210507062,0.5290641794791602,occluding_prompt,-0.018215841571545988,False
89,shongololo,shongololo_en_page6,0.5197976988968268,0.49273255604646116,occluding_prompt,-0.027065142850365653,False
90,hello-baby,hello-baby_page1,0.5167478251756913,0.40577713981182106,occluding_prompt,-0.11097068536387023,False
