page_id,book_slug,book_title,page_name,variant,is_original,degradation_type,image_path,detector_score,detector_pred
38,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_03,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0038_amazing-daisy_amazing-daisy-pdf-ebook_Page_03_occluding_prompt.jpg,0.058886546136348555,0
38,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_03,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0038_amazing-daisy_amazing-daisy-pdf-ebook_Page_03_clutter_controls.jpg,0.3855670717740812,0
38,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_03,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0038_amazing-daisy_amazing-daisy-pdf-ebook_Page_03_tiny_text_band.jpg,0.0012196491228070175,0
38,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_03,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0038_amazing-daisy_amazing-daisy-pdf-ebook_Page_03_overlap_text_block.jpg,0.0017420634920634918,0
39,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_04,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0039_amazing-daisy_amazing-daisy-pdf-ebook_Page_04_original.jpg,0.5271530970748062,1
39,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_04,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0039_amazing-daisy_amazing-daisy-pdf-ebook_Page_04_contrast_loss.jpg,0.0077162698412698415,0
39,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_04,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0039_amazing-daisy_amazing-daisy-pdf-ebook_Page_04_content_crop.jpg,0.45238209121798184,1
39,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_04,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0039_amazing-daisy_amazing-daisy-pdf-ebook_Page_04_occluding_prompt.jpg,0.005448412698412698,0
39,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_04,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0039_amazing-daisy_amazing-daisy-pdf-ebook_Page_04_clutter_controls.jpg,0.14438615183617876,0
39,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_04,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0039_amazing-daisy_amazing-daisy-pdf-ebook_Page_04_tiny_text_band.jpg,0.04615165368335265,0
39,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_04,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0039_amazing-daisy_amazing-daisy-pdf-ebook_Page_04_overlap_text_block.jpg,0.0,0
40,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_05,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0040_amazing-daisy_amazing-daisy-pdf-ebook_Page_05_original.jpg,0.28938335646816166,0
40,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_05,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0040_amazing-daisy_amazing-daisy-pdf-ebook_Page_05_contrast_loss.jpg,0.06457028057843893,0
40,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_05,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0040_amazing-daisy_amazing-daisy-pdf-ebook_Page_05_content_crop.jpg,0.270075197757026,0
40,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_05,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0040_amazing-daisy_amazing-daisy-pdf-ebook_Page_05_occluding_prompt.jpg,0.02133928915347709,0
40,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_05,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0040_amazing-daisy_amazing-daisy-pdf-ebook_Page_05_clutter_controls.jpg,0.1798228302022605,0
40,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_05,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0040_amazing-daisy_amazing-daisy-pdf-ebook_Page_05_tiny_text_band.jpg,0.05178300647594011,0
40,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_05,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0040_amazing-daisy_amazing-daisy-pdf-ebook_Page_05_overlap_text_block.jpg,0.008580797141955828,0
41,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_06,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0041_amazing-daisy_amazing-daisy-pdf-ebook_Page_06_original.jpg,0.4606205863910355,1
41,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_06,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0041_amazing-daisy_amazing-daisy-pdf-ebook_Page_06_contrast_loss.jpg,0.017650793650793653,0
41,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_06,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0041_amazing-daisy_amazing-daisy-pdf-ebook_Page_06_content_crop.jpg,0.34708133410054676,0
41,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_06,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0041_amazing-daisy_amazing-daisy-pdf-ebook_Page_06_occluding_prompt.jpg,0.021988095238095237,0
41,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_06,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0041_amazing-daisy_amazing-daisy-pdf-ebook_Page_06_clutter_controls.jpg,0.1363328569304136,0
41,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_06,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0041_amazing-daisy_amazing-daisy-pdf-ebook_Page_06_tiny_text_band.jpg,0.005570103032431799,0
41,amazing-daisy,Amazing Daisy!,amazing-daisy-pdf-ebook_Page_06,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0041_amazing-daisy_amazing-daisy-pdf-ebook_Page_06_overlap_text_block.jpg,0.0017380952380952385,0
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_original.jpg,0.43786611025542543,1
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_contrast_loss.jpg,0.015638592501224808,0
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_content_crop.jpg,0.34079586107075915,0
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_occluding_prompt.jpg,0.013760473415757564,0
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_clutter_controls.jpg,0.14576469522420327,0
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_tiny_text_band.jpg,0.02411732317626982,0
42,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_01,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0042_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_01_overlap_text_block.jpg,0.12138592295571417,0
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_original.jpg,0.5139974096141589,1
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_contrast_loss.jpg,0.028358559471176888,0
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_content_crop.jpg,0.15847745124434298,0
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_occluding_prompt.jpg,0.0128411500398317,0
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_clutter_controls.jpg,0.1140080810301256,0
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_tiny_text_band.jpg,0.09612824764911676,0
43,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_02,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0043_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_02_overlap_text_block.jpg,0.0056765873015873014,0
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_original.jpg,0.33880859885216846,0
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_contrast_loss.jpg,0.0052242185217645344,0
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_content_crop.jpg,0.32529133363086127,0
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_occluding_prompt.jpg,0.020273809523809524,0
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_clutter_controls.jpg,0.2559055211597239,0
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_tiny_text_band.jpg,0.009281137010539273,0
44,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_03,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0044_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_03_overlap_text_block.jpg,0.0035513518787169246,0
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_original.jpg,0.30817644926264925,0
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_contrast_loss.jpg,0.04190941604258151,0
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_content_crop.jpg,0.06834630067516617,0
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_occluding_prompt.jpg,0.008909662853288178,0
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_clutter_controls.jpg,0.08510280918064524,0
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_tiny_text_band.jpg,0.011051880336557756,0
45,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_04,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0045_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_04_overlap_text_block.jpg,0.013738583725119498,0
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_original.jpg,0.4579057413355919,1
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_contrast_loss.jpg,0.018872531652561444,0
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_content_crop.jpg,0.45343006830585564,1
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_occluding_prompt.jpg,0.011738095238095237,0
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_clutter_controls.jpg,0.26844621207697156,0
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_tiny_text_band.jpg,0.01759849982158562,0
46,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_05,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0046_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_05_overlap_text_block.jpg,0.0018564593301435407,0
47,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_06,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0047_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_06_original.jpg,0.5263981382307789,1
47,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_06,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0047_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_06_contrast_loss.jpg,0.0785476202712467,0
47,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_06,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0047_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_06_content_crop.jpg,0.5578595762972562,1
47,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_06,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0047_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_06_occluding_prompt.jpg,0.06313355705153473,0
47,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_06,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0047_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_06_clutter_controls.jpg,0.15265533852993246,0
47,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_06,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0047_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_06_tiny_text_band.jpg,0.0293917540182734,0
47,grandpas-gold,Grandpa's Gold,grandpas-gold-pdf-ebook-20150919_Page_06,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0047_grandpas-gold_grandpas-gold-pdf-ebook-20150919_Page_06_overlap_text_block.jpg,0.02033089556638944,0
48,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page1,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0048_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page1_original.jpg,0.7439118754343469,1
48,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page1,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0048_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page1_contrast_loss.jpg,0.02493863460107721,0
48,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page1,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0048_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page1_content_crop.jpg,0.04733809635282859,0
48,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page1,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0048_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page1_occluding_prompt.jpg,0.014113449051061,0
48,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page1,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0048_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page1_clutter_controls.jpg,0.02734635591325732,0
48,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page1,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0048_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page1_tiny_text_band.jpg,0.010631782106782107,0
48,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page1,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0048_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page1_overlap_text_block.jpg,0.006816666666666666,0
49,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page2,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0049_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page2_original.jpg,0.13633960118516186,0
49,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page2,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0049_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page2_contrast_loss.jpg,0.05395091688905827,0
49,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page2,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0049_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page2_content_crop.jpg,0.14501102669844182,0
49,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page2,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0049_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page2_occluding_prompt.jpg,0.1109395281118953,0
49,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page2,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0049_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page2_clutter_controls.jpg,0.1246087736558133,0
49,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page2,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0049_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page2_tiny_text_band.jpg,0.014412817711741216,0
49,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page2,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0049_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page2_overlap_text_block.jpg,0.03823411433496551,0
50,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page3,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0050_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page3_original.jpg,0.27692110626864186,0
50,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page3,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0050_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page3_contrast_loss.jpg,0.07476538196195465,0
50,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page3,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0050_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page3_content_crop.jpg,0.21970813664144642,0
50,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page3,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0050_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page3_occluding_prompt.jpg,0.08593665771518219,0
50,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page3,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0050_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page3_clutter_controls.jpg,0.2567114926054703,0
50,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page3,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0050_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page3_tiny_text_band.jpg,0.05115861497489433,0
50,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page3,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0050_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page3_overlap_text_block.jpg,0.017375696655387282,0
51,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page4,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0051_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page4_original.jpg,0.39013460078001916,0
51,the-boy-who-only-ate-pancakes,The boy who only ate pancakes,the-boy-who-only-ate-pancakes_en_page4,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0051_the-boy-who-only-ate-pancakes_the-boy-who-only-ate-pancakes_en_page4_contrast_loss.jpg,0.0633976303079626,0
