Design quality,OOF prediction,grid_edge_0_3,grid_edge_1_1,colorfulness,horizontal_symmetry_error,grid_edge_0_0,vertical_symmetry_error,grid_edge_0_2,grid_edge_0_1
5.666666666666667,5.7587548500881836,0.081493504,0.06623377,0.1884933,0.07648466,0.13214286,0.15423553,0.20194805,0.20032467
4.666666666666667,5.806232804232809,0.05892857,0.01672078,0.07498338,0.02093061,0.13230519,0.48773324,0.035227273,0.0663961
6.0,5.803643298059973,0.058766235,0.17256494,0.22417037,0.19685547,0.04886364,0.31027603,0.026298702,0.018181818
5.333333333333333,5.781360780423282,0.091883115,0.13295455,0.06777726,0.07228541,0.11834416,0.1461271,0.13327922,0.17256494
5.666666666666667,5.762775683421517,0.087175325,0.01525974,0.1611798,0.044014968,0.09642857,0.105559565,0.08262987,0.09724026
5.666666666666667,5.789856200897874,0.1474026,0.11217532,0.22717871,0.12329744,0.11493506,0.2847048,0.12321428,0.10974026
6.333333333333333,5.858212301587295,0.12840909,0.12564935,0.24223633,0.064686984,0.16753247,0.2524248,0.14074676,0.15714286
5.0,5.785245811287473,0.07256494,0.07824675,0.46159244,0.019830573,0.103084415,0.2863949,0.095616885,0.12711039
6.333333333333333,5.894992945326281,0.18522727,0.17029221,0.33184034,0.14044718,0.20698053,0.31859368,0.16071428,0.19285715
5.666666666666667,5.978855489417987,0.1,0.13246754,0.23683764,0.024215514,0.20340909,0.11728106,0.1288961,0.24188311
5.333333333333333,5.85012499999999,0.13457792,0.31266233,0.12053094,0.10692497,0.30275974,0.18224041,0.12483766,0.21331169
6.0,5.429671516754851,0.04042208,0.11168831,0.36026046,0.042394366,0.043993507,0.31487265,0.18165584,0.25373375
5.666666666666667,5.753067294973547,0.053084414,0.17662337,0.23387818,0.12195203,0.068506494,0.47146553,0.15568182,0.16428572
6.0,5.785098214285712,0.12029221,0.14675325,0.17371026,0.03541954,0.17126623,0.12241841,0.13441558,0.17045455
6.333333333333333,5.572621031746035,0.08896104,0.0625,0.05303719,0.12784348,0.1599026,0.10372335,0.16931818,0.21444805
5.333333333333333,5.923583829365078,0.0012987013,0.024025975,0.047291517,0.019512568,0.0,0.18019803,0.004383117,0.01525974
5.333333333333333,5.922887566137564,0.09788961,0.01883117,0.09462945,0.025867905,0.15081169,0.1042656,0.06996753,0.14301948
4.333333333333333,5.773288580246905,0.011688312,0.057954546,0.0869963,0.024281526,0.013474026,0.09188347,0.122727275,0.08262987
5.0,5.8859093915343905,0.09886364,0.009090909,0.20887563,0.04174673,0.07857143,0.3144437,0.18425325,0.18376623
5.666666666666667,5.810460648148148,0.058766235,0.21866883,0.3236368,0.039417703,0.06266234,0.29108694,0.14821428,0.16996753
6.0,5.715895502645505,0.13035715,0.008603896,0.17492485,0.015412704,0.15064935,0.18724678,0.18457793,0.19464286
5.666666666666667,5.640576719576724,0.09090909,0.013474026,0.21326138,0.029579703,0.12288961,0.14421901,0.10227273,0.055194806
5.0,5.738261904761906,0.09691559,0.0,0.27406803,0.018807033,0.100162335,0.18934658,0.0724026,0.08262987
5.333333333333333,5.767745149911812,0.12288961,0.03766234,0.23672397,0.028365476,0.097402595,0.09918827,0.07564935,0.075
5.666666666666667,5.7244093915343885,0.12435065,0.1862013,0.40255177,0.04041236,0.17987013,0.21557422,0.15422077,0.17840908
5.666666666666667,5.847018518518516,0.04805195,0.09691559,0.09479197,0.020915177,0.0050324677,0.18602617,0.06444805,0.062012985
6.666666666666667,6.080285113035105,0.0060064937,0.046753246,0.16184318,0.02079591,0.13068181,0.1897794,0.053409092,0.11461039
5.666666666666667,5.869333608906522,0.09772728,0.06931818,0.24461557,0.102091245,0.08214286,0.2547624,0.08230519,0.061363637
5.333333333333333,5.628138558201058,0.13522728,0.029707791,0.20491228,0.024772169,0.19626623,0.21447505,0.062824674,0.13896103
5.666666666666667,5.632945105820106,0.10568182,0.088149354,0.2399899,0.13600734,0.15113637,0.24540111,0.12646104,0.1262987
6.0,5.857640376984128,0.10487013,0.14821428,0.057858482,0.038735386,0.21152598,0.13270758,0.16136363,0.20438312
6.666666666666667,6.017326719576719,0.06607143,0.03344156,0.19550678,0.019095177,0.11672078,0.10575079,0.06168831,0.09951299
6.0,5.790521494708997,0.08555195,0.21477273,0.33819088,0.11287333,0.20487013,0.12603396,0.119642854,0.18847403
6.0,5.8326021825396905,0.0,0.111363634,0.107335694,0.047254737,0.01672078,0.06482808,0.111363634,0.010876623
5.0,5.702244708994713,0.15227273,0.11282468,0.15042175,0.07247193,0.2362013,0.2797706,0.13457792,0.25178573
6.0,5.5941421957671915,0.10892857,0.0,0.21711856,0.014053197,0.17061688,0.1825131,0.18068182,0.2051948
5.666666666666667,5.773660052910055,0.05827922,0.0,0.03873235,0.014787419,0.12191559,0.08439026,0.12532468,0.14090909
6.333333333333333,5.595630731922394,0.083441556,0.22678572,0.021351121,0.071658574,0.23814934,0.07257356,0.10064935,0.21818182
5.666666666666667,5.850891534391532,0.06525974,0.09724026,0.067891344,0.044639573,0.08555195,0.18008126,0.062987015,0.09025974
5.333333333333333,5.835954475308636,0.06542208,0.18571429,0.113180675,0.04528362,0.076948054,0.41930246,0.14383116,0.15795454
6.333333333333333,5.611802579365082,0.14496753,0.038961038,0.04460467,0.074831426,0.27532467,0.19608141,0.13133118,0.16672078
6.0,6.023535714285708,0.078896105,0.026785715,0.13494815,0.024590963,0.07824675,0.5634325,0.040746752,0.07256494
6.333333333333333,5.907628968253968,0.020454545,0.14788961,0.23773637,0.17642207,0.20373377,0.31934267,0.107792206,0.120779224
6.333333333333333,5.531389550264552,0.09983766,0.12126623,0.10613555,0.02077767,0.20259741,0.10561647,0.15422077,0.25097403
6.0,5.850553130511464,0.10422078,0.095454544,0.080218725,0.515377,0.14772727,0.22229347,0.076948054,0.12418831
6.333333333333333,5.972895943562616,0.044967532,0.095454544,0.07701512,0.51134163,0.14626624,0.25554004,0.046103895,0.083441556
5.666666666666667,5.728075396825394,0.097402595,0.08116883,0.30040142,0.084832214,0.20081168,0.18811494,0.15714286,0.1711039
6.666666666666667,5.933476631393299,0.06185065,0.20633116,0.08301848,0.1005423,0.19237013,0.16045153,0.21282467,0.22613636
5.666666666666667,5.893766664662497,0.14577922,0.2073052,0.40884408,0.045911588,0.1150974,0.46359167,0.11477273,0.1099026
6.333333333333333,5.855691523368605,0.08181818,0.14610389,0.098542444,0.085781425,0.28246754,0.13721818,0.06899351,0.20324676
5.333333333333333,5.916078593474432,0.06185065,0.050162338,0.036044538,0.012135789,0.10811688,0.12173106,0.10243507,0.108603895
6.333333333333333,6.029456349206355,0.060064934,0.106818184,0.24265704,0.02177906,0.1396104,0.120255984,0.024188312,0.07467532
5.0,5.64969951499118,0.23100649,0.037987012,0.25163892,0.07364493,0.24512987,0.1538035,0.18084416,0.18555194
6.333333333333333,6.019590498236336,0.107792206,0.10081169,0.2568869,0.018953966,0.17678571,0.16672789,0.19707792,0.19561689
6.0,5.687570987654323,0.09350649,0.35048702,0.1712067,0.076769575,0.24155845,0.16693275,0.13538961,0.16542208
5.666666666666667,5.92846759259259,0.100487016,0.05422078,0.06608546,0.034626152,0.16996753,0.15151781,0.08230519,0.1465909
6.333333333333333,6.079772927689599,0.04107143,0.05324675,0.0,0.02014509,0.14756493,0.035620034,0.019480519,0.0810065
6.0,5.683277116402118,0.20422077,0.12711039,0.2173459,0.051354695,0.24837662,0.1797406,0.21347402,0.20584415
6.0,5.729941578483248,0.16412337,0.101136364,0.0592711,0.025060829,0.20568182,0.14096399,0.13831168,0.14756493
5.666666666666667,5.686386022927684,0.07727273,0.050974026,0.6443048,0.04503225,0.07775974,0.19425413,0.089935064,0.11558442
6.0,5.930738756613757,0.08295455,0.04188312,0.08487199,0.06175494,0.08084416,0.71793395,0.12516233,0.15243506
4.333333333333333,5.910605158730165,0.10714286,0.13717532,0.193714,0.06836763,0.1573052,0.2475622,0.09788961,0.12207792
5.666666666666667,5.9845302028218645,0.05357143,0.015097403,0.17970149,0.030291857,0.14318182,0.09363616,0.049188312,0.13538961
5.0,5.8967886002886,0.06590909,0.20454545,0.19050236,0.11122467,0.071266234,0.17835452,0.067532465,0.05779221
5.333333333333333,5.491111992945323,0.1560065,0.16623376,0.034547463,0.029111989,0.24107143,0.54571146,0.20568182,0.2474026
6.333333333333333,5.808454365079361,0.10064935,0.21818182,0.20298982,0.029165432,0.20633116,0.1167365,0.1758117,0.23668832
6.333333333333333,5.777928571428571,0.056818184,0.032467533,0.022016434,0.015463681,0.13717532,0.11141627,0.05746753,0.081493504
5.666666666666667,5.588383918550581,0.15616883,0.116883114,0.1775125,0.1642297,0.16103896,0.31259564,0.12873377,0.15064935
4.666666666666667,5.718315476190472,0.051785715,0.04805195,0.17985867,0.027846407,0.06720779,0.08140379,0.05422078,0.08863636
6.0,5.827274581128748,0.07678571,0.10340909,0.17157067,0.012972203,0.05503247,0.21573684,0.043668833,0.08133117
5.666666666666667,5.7304739858906455,0.094642855,0.114123374,0.4369247,0.021764366,0.1224026,0.14020118,0.08246753,0.113311686
5.333333333333333,5.694682980599647,0.09334416,0.17775974,0.57252276,0.06358707,0.1224026,0.092960045,0.08262987,0.11655844
6.0,5.971831900352736,0.09415584,0.1465909,0.16570362,0.023343349,0.103246756,0.13869108,0.092694804,0.10568182
6.666666666666667,5.8598600088183375,0.059902597,0.03538961,0.06648874,0.0109108975,0.12126623,0.04191605,0.05357143,0.10762987
6.0,5.950293981481475,0.07938312,0.114123374,0.2504153,0.03231308,0.12581168,0.17516664,0.12516233,0.14788961
6.0,5.8611332671957745,0.067694806,0.24756494,0.05327571,0.05153079,0.118019484,0.113269895,0.14415585,0.21493506
6.0,5.809847001763678,0.1413961,0.24724026,0.2270858,0.10926113,0.24318182,0.18998037,0.17824675,0.25162336
5.333333333333333,6.02772663139329,0.04448052,0.04659091,0.15722187,0.012681988,0.042694807,0.13498476,0.07775974,0.08214286
5.666666666666667,5.797313492063487,0.13116883,0.11785714,0.250384,0.04540753,0.15162338,0.14386672,0.13652597,0.17159091
5.666666666666667,5.752942239858899,0.06899351,0.0,0.26337332,0.06303377,0.10454545,0.22931512,0.05211039,0.08603896
5.333333333333333,5.934251322751323,0.079707794,0.09334416,0.043804027,0.020585492,0.13571429,0.09370983,0.05487013,0.14123377
5.666666666666667,5.82153604497355,0.073214285,0.112337664,0.23808062,0.02013415,0.11737013,0.15593015,0.07954545,0.12840909
6.666666666666667,6.0355916005291,0.08230519,0.0961039,0.19993256,0.08972316,0.19545455,0.1684854,0.07402597,0.14545454
5.0,5.990983245149915,0.09383117,0.11168831,0.2204402,0.045578316,0.1288961,0.20297427,0.07175325,0.11298701
5.333333333333333,5.717862103174607,0.043181818,0.08279221,0.0,0.026834955,0.0663961,0.06419271,0.007792208,0.06363636
5.666666666666667,5.607591680695838,0.0762987,0.0,0.005280989,0.013929669,0.12597403,0.077426314,0.053896103,0.14090909
5.333333333333333,6.244967592592593,0.06525974,0.049188312,0.22458443,0.013557938,0.12321428,0.11489043,0.06266234,0.102922074
5.666666666666667,5.763370039682541,0.08474026,0.15194805,0.0588685,0.10205755,0.20860389,0.1109507,0.10373376,0.12938312
6.0,5.807261133156955,0.092694804,0.1650974,0.17901424,0.050976247,0.16931818,0.16647829,0.16217533,0.24805194
5.333333333333333,5.641228505290999,0.17516233,0.0,0.124998234,0.05143114,0.23392858,0.1285731,0.1625,0.14042208
4.333333333333333,5.94915255731922,0.012012987,0.098376624,0.16390166,0.10168515,0.017045455,0.24270205,0.08003247,0.092045456
5.0,5.754224607182936,0.060064934,0.11185065,0.28376573,0.13274293,0.27402598,0.14120263,0.06363636,0.175
6.333333333333333,5.812458553791883,0.10698052,0.036363635,0.17859364,0.018036466,0.1426948,0.20330778,0.15211038,0.18457793
5.666666666666667,5.763171186067016,0.1737013,0.18668832,0.22487327,0.0908454,0.17629871,0.2887151,0.20081168,0.19951299
5.333333333333333,5.937961640211641,0.04886364,0.046915583,0.3062139,0.018069515,0.22207792,0.13169582,0.12792207,0.20081168
6.666666666666667,5.956376653439156,0.0724026,0.07954545,0.18389143,0.3408601,0.16266234,0.20355295,0.0650974,0.15568182
6.0,5.795029761904761,0.113311686,0.09123377,0.2149116,0.06656795,0.15779221,0.4557222,0.10422078,0.16185065
5.666666666666667,6.014704475308638,0.10454545,0.21607143,0.05958787,0.048096366,0.22873376,0.11497521,0.13993506,0.14642857
5.666666666666667,5.7209477513227505,0.17224026,0.086363636,0.13862003,0.034475237,0.22337662,0.12941198,0.17678571,0.18831168
6.0,6.01119444444444,0.075,0.1913961,0.1881519,0.045930978,0.16996753,0.21698983,0.059253246,0.1612013
5.0,6.0024503968253935,0.070454545,0.2,0.06246572,0.0722667,0.20681818,0.117410414,0.06931818,0.10925325
6.333333333333333,6.072571869488541,0.04237013,0.05324675,0.0,0.020565256,0.14285715,0.036945563,0.027272727,0.08668831
7.0,5.791871913580245,0.04237013,0.114448056,0.017298298,0.043816302,0.17077923,0.060719423,0.068506494,0.14188312
6.333333333333333,5.77459920634921,0.1698052,0.010551948,0.0017832001,0.041139465,0.27159092,0.1523749,0.26022726,0.29204544
6.0,5.863143298059968,0.0362013,0.16444805,0.077487074,0.04035474,0.020292208,0.1904971,0.18198052,0.1676948
5.666666666666667,5.846074074074073,0.051948052,0.021753246,0.016991222,0.043040752,0.17386363,0.20295618,0.06834415,0.1474026
5.666666666666667,5.966278439153435,0.11282468,0.17840908,0.23501968,0.120623834,0.18538961,0.36257544,0.10762987,0.12581168
6.333333333333333,5.756465057319219,0.013798702,0.016233766,0.10880799,0.04758433,0.01883117,0.20840384,0.0637987,0.048701297
5.666666666666667,5.664339285714288,0.16542208,0.0,0.16492614,0.06966566,0.19707792,0.14442302,0.08246753,0.17029221
6.333333333333333,5.64225319664903,0.068506494,0.12159091,0.029191244,0.06753321,0.061363637,0.10247339,0.1551948,0.14529221
5.333333333333333,6.022496693121688,0.0008116883,0.16331169,0.27400693,0.015279811,0.0025974025,0.21588562,0.008766234,0.008279221
7.0,5.789265211640214,0.06655844,0.026298702,0.0035714472,0.023793478,0.21022727,0.1130193,0.060064934,0.20470779
5.666666666666667,5.67752138447971,0.057142857,0.008279221,0.43658093,0.046747193,0.067532465,0.09954627,0.11347403,0.14042208
5.0,5.893211640211638,0.017207792,0.33246753,0.002663628,0.023888072,0.009090909,0.094312765,0.14594156,0.1551948
5.666666666666667,5.690840277777787,0.08198052,0.09577922,0.024744177,0.018186726,0.17077923,0.15479168,0.046103895,0.12402597
6.666666666666667,5.837904020362352,0.06704546,0.14821428,0.24762091,0.03298186,0.06623377,0.43936893,0.1474026,0.1689935
6.0,5.88401014109347,0.04853896,0.08311688,0.13596103,0.023610348,0.068506494,0.1350483,0.10064935,0.10827922
6.333333333333333,5.865932539682535,0.055844154,0.2849026,0.30500346,0.08671968,0.20860389,0.15264061,0.05746753,0.14334415
5.333333333333333,5.488261684303351,0.046915583,0.0,0.0020032704,0.0076330802,0.058766235,0.11417015,0.021590909,0.026298702
4.333333333333333,5.5521708553791855,0.20892857,0.3116883,0.028764348,0.14202271,0.28311688,0.1640066,0.2728896,0.35714287
6.333333333333333,5.840501653439155,0.087337665,0.11168831,0.202379,0.029013198,0.17159091,0.28523013,0.22824675,0.29123378
6.333333333333333,5.768710758377422,0.07532468,0.1275974,0.23742805,0.048853308,0.11298701,0.2962378,0.026785715,0.08262987
6.333333333333333,5.875569664902991,0.12646104,0.3090909,0.21522634,0.035248857,0.13181818,0.13462014,0.17629871,0.16525973
6.333333333333333,5.863467151675489,0.118019484,0.19561689,0.3200785,0.15628117,0.13636364,0.30769682,0.101136364,0.18425325
6.333333333333333,5.695453222703226,0.09253247,0.07808442,0.053731382,0.050916772,0.1551948,0.107263155,0.035064936,0.13733767
5.333333333333333,5.7878238536155235,0.10762987,0.07077922,0.03317962,0.02906975,0.13701299,0.45935538,0.10974026,0.1336039
6.0,6.035448192239859,0.05551948,0.13230519,0.14464691,0.017120594,0.09237013,0.15382698,0.08198052,0.08506493
5.333333333333333,5.923329861111105,0.070292205,0.056493506,0.21482784,0.074010335,0.11006494,0.29328293,0.061363637,0.14512987
5.5,5.886218529541444,0.09496753,0.060064934,0.19549905,0.032589536,0.13912338,0.16855918,0.041233767,0.13701299
6.333333333333333,5.580925374779541,0.15178572,0.059577923,0.04181244,0.053621557,0.15535714,0.30017692,0.13214286,0.14301948
6.0,5.804324735449734,0.12873377,0.2849026,0.42792112,0.12446931,0.17743507,0.45651245,0.09529221,0.13847403
6.0,6.013292328042323,0.08652598,0.032305196,0.24729876,0.022822354,0.12808442,0.107209735,0.056006495,0.10373376
5.666666666666667,5.769456208914535,0.07775974,0.02288961,0.104274035,0.1495548,0.16688311,0.11131744,0.058441557,0.089935064
6.666666666666667,5.839117669753086,0.12094156,0.033603895,0.046665274,0.045655187,0.17792208,0.09765206,0.08831169,0.11818182
6.0,5.8391005291005325,0.035714287,0.034253247,0.25746706,0.010106239,0.03685065,0.09048306,0.037987012,0.048214287
5.333333333333333,5.8768472222222226,0.12922078,0.3387987,0.052091237,0.03999236,0.19724026,0.19864067,0.103896104,0.12775974
5.333333333333333,5.707681216931214,0.10551948,0.15535714,0.12945701,0.047258154,0.15957792,0.0989493,0.05974026,0.1137987
4.666666666666667,5.788957541686712,0.09155844,0.108603895,0.17456846,0.076550536,0.27240258,0.24222654,0.08327922,0.20227273
5.333333333333333,5.7982580467372165,0.125,0.10470779,0.054800864,0.066700704,0.15844156,0.13090368,0.13035715,0.22743507
4.0,5.537458664021163,0.058603898,0.005357143,0.012501408,0.04041201,0.04788961,0.10108494,0.21055195,0.24188311
5.666666666666667,5.951358134920633,0.064772725,0.15324676,0.17559895,0.12103434,0.17435065,0.21052718,0.1366883,0.1573052
4.333333333333333,5.821233245149913,0.05746753,0.08311688,0.1637922,0.096318476,0.18668832,0.16495489,0.04788961,0.09237013
5.666666666666667,5.912077380952377,0.078733765,0.07175325,0.27327666,0.061125517,0.20405844,0.13730717,0.10811688,0.19561689
6.333333333333333,5.971705577601415,0.045454547,0.16850649,0.13418081,0.025802376,0.07808442,0.16221757,0.08409091,0.13506493
6.0,5.859757275132269,0.07954545,0.08896104,0.29817396,0.03367075,0.1737013,0.08963671,0.0987013,0.09042208
5.666666666666667,5.770775683421523,0.08198052,0.25113636,0.15111989,0.053281434,0.106818184,0.14901587,0.16525973,0.18214285
5.666666666666667,5.695514189514194,0.09253247,0.08327922,0.14958261,0.036896735,0.089935064,0.14650816,0.05357143,0.09821428
6.0,5.9756521164021255,0.07646104,0.19886364,0.18802704,0.055910457,0.21737012,0.16029617,0.1375,0.20405844
6.333333333333333,5.73152447089947,0.14496753,0.12597403,0.21551962,0.13334166,0.09594156,0.428805,0.09237013,0.16168831
6.666666666666667,5.906312830687839,0.053084414,0.06347403,0.16927065,0.0154724745,0.10811688,0.18164697,0.046428572,0.09805195
5.333333333333333,5.697921626984128,0.09918831,0.02288961,0.08946808,0.06352905,0.10227273,0.37772828,0.14642857,0.15795454
5.666666666666667,6.018113756613749,0.101298705,0.13084416,0.36413726,0.051956654,0.14983766,0.37523815,0.09805195,0.15957792
5.333333333333333,5.861148809523805,0.08961039,0.07711039,0.18159209,0.029392138,0.13344155,0.15636554,0.0887987,0.15762988
6.0,5.870539462081128,0.08831169,0.24334416,0.1774268,0.071729034,0.17792208,0.13651535,0.1064935,0.20681818
6.666666666666667,5.770012896825395,0.1224026,0.07938312,0.19812971,0.044918932,0.20844156,0.18707065,0.10535714,0.17337662
6.666666666666667,5.8187516534391515,0.23181818,0.06412338,0.28469253,0.14224878,0.15503247,0.21684106,0.06688312,0.12597403
7.333333333333333,6.006719025573196,0.047564935,0.21006493,0.3050882,0.09313844,0.0737013,0.230764,0.06996753,0.09805195
6.0,5.780241402116409,0.076948054,0.19496754,0.07358582,0.038379952,0.07905844,0.16949132,0.10730519,0.1900974
5.666666666666667,5.830279541446208,0.14967532,0.16103896,0.24176571,0.09944172,0.1711039,0.34063962,0.18327922,0.20681818
5.666666666666667,5.991002645502643,0.06022727,0.027922077,0.18578711,0.05109309,0.10097402,0.18078753,0.068506494,0.14188312
6.333333333333333,6.030640211640209,0.061363637,0.041396104,0.16076621,0.02178248,0.12711039,0.1802554,0.09448052,0.11314935
5.0,6.079605158730167,0.05827922,0.00762987,0.14210942,0.4353508,0.1137987,0.1596916,0.05551948,0.042207792
5.333333333333333,5.987632275132274,0.097564936,0.06623377,0.24885789,0.026890913,0.19772728,0.15815632,0.14237013,0.18685065
5.666666666666667,5.894903990299816,0.099350646,0.039772727,0.20230253,0.01866466,0.13652597,0.17416102,0.024512988,0.1099026
6.333333333333333,5.745427248677247,0.06412338,0.023214286,0.111750394,0.011623024,0.08279221,0.11195064,0.10097402,0.1525974
5.333333333333333,5.655539682539678,0.13685066,0.15389611,0.12356916,0.0157709,0.12337662,0.19317873,0.08116883,0.08181818
6.0,5.695811507936511,0.13311689,0.23262987,0.13049029,0.09761223,0.21883117,0.33668885,0.20811689,0.22337662
6.666666666666667,5.8627939814814845,0.075974025,0.018181818,0.10831419,0.016624898,0.07467532,0.6883458,0.034740258,0.05
5.75,5.73466754850088,0.11493506,0.048376624,0.19797705,0.058921214,0.0961039,0.1599437,0.09951299,0.10730519
6.666666666666667,5.775233245149915,0.09512987,0.058603898,0.05691489,0.029222129,0.12840909,0.09700762,0.09383117,0.15633117
5.0,6.030142195767189,0.10665584,0.14724027,0.013708428,0.05154015,0.2525974,0.15925461,0.10275974,0.22564936
6.333333333333333,5.965886022927698,0.05422078,0.111363634,0.3027758,0.2780174,0.14399351,0.1672134,0.08782467,0.08685065
6.0,5.514277116402121,0.16574675,0.023376623,0.15033557,0.056872457,0.23668832,0.15994553,0.24172078,0.312987
4.333333333333333,5.79417923280424,0.059415583,0.017532468,0.054690547,0.017042434,0.125,0.103057235,0.06818182,0.075974025
5.333333333333333,5.800781856261019,0.06331169,0.0,0.026618963,0.014602327,0.09805195,0.11024532,0.05422078,0.07987013
5.333333333333333,5.987570987654322,0.05487013,0.0,0.07937587,0.022236453,0.19821429,0.10946305,0.07954545,0.15535714
6.0,5.9102919973544905,0.0375,0.034253247,0.41384473,0.033312984,0.045454547,0.21369705,0.034253247,0.049188312
4.75,5.70254232804233,0.12775974,0.05909091,0.23978451,0.019956814,0.20811689,0.1057231,0.081655845,0.16152598
6.333333333333333,6.088513007054683,0.06461039,0.07288961,0.25423768,0.028311096,0.20649351,0.13754515,0.07451299,0.12646104
7.0,5.775560185185181,0.08847403,0.065746754,0.045473076,0.032300793,0.18603896,0.108131066,0.078896105,0.17775974
6.0,5.815457341269842,0.061525974,0.0987013,0.15377948,0.05246697,0.070292205,0.10696275,0.0074675325,0.024512988
5.333333333333333,5.970653659611987,0.11006494,0.12386364,0.30217227,0.061783936,0.12873377,0.25086042,0.15584415,0.21136364
5.333333333333333,5.733136904761901,0.049675323,0.023701299,0.22591035,0.3298891,0.029058442,0.28274184,0.18425325,0.1991883
5.333333333333333,5.901821759259258,0.032305196,0.14675325,0.20863074,0.036451135,0.06737013,0.30229023,0.12581168,0.1758117
6.333333333333333,5.699664462081129,0.11461039,0.20227273,0.10344361,0.08881718,0.20405844,0.1842369,0.11266234,0.16412337
5.666666666666667,5.759712962962967,0.24237013,0.15357143,0.32334,0.13527167,0.26785713,0.41201898,0.26136363,0.22272727
5.333333333333333,5.78358619929453,0.15324676,0.16753247,0.13150896,0.0494343,0.17922078,0.18676883,0.10178571,0.16737013
5.666666666666667,6.086076058201065,0.062012985,0.049188312,0.14821672,0.027600124,0.11574675,0.39889708,0.059902597,0.10503247
6.0,6.110988977072313,0.062337663,0.064935066,0.14936346,0.06156185,0.11574675,0.3860125,0.073214285,0.10503247
6.666666666666667,5.932093193843196,0.064935066,0.12207792,0.100039974,0.07771846,0.13522728,0.186712,0.01801948,0.162013
3.6666666666666665,5.713570646945647,0.060064934,0.109577924,0.57291704,0.05726528,0.10941558,0.16611002,0.031655844,0.073051944
6.666666666666667,5.746463183421516,0.11850649,0.25162336,0.2905368,0.042153902,0.13133118,0.22607227,0.3025974,0.3362013
7.0,5.705453042328051,0.20227273,0.22646104,0.2167915,0.19388144,0.21801949,0.26514512,0.1512987,0.16607143
5.666666666666667,5.757843113676445,0.057142857,0.0875,0.08343076,0.02114822,0.06461039,0.11595442,0.060389612,0.070454545
5.666666666666667,5.830510141093467,0.122564934,0.1448052,0.25810435,0.052149758,0.14691558,0.30636308,0.120779224,0.19090909
6.0,5.725285604056438,0.18555194,0.1827922,0.10049118,0.0907232,0.19480519,0.12274544,0.1512987,0.15860389
6.333333333333333,5.828770803270805,0.047402598,0.1564935,0.23780416,0.030435814,0.05551948,0.22817652,0.12597403,0.12954545
5.0,6.014086640211638,0.053084414,0.045454547,0.035845894,0.014025125,0.060876623,0.1293725,0.12483766,0.14967532
6.333333333333333,5.627592151675486,0.035876624,0.054545455,0.043392695,0.023840033,0.15925324,0.061973717,0.039935064,0.16087662
6.0,5.949045113836781,0.083603896,0.14204545,0.37782034,0.050216973,0.15762988,0.22449447,0.083441556,0.10162338
6.333333333333333,5.949567460317453,0.08392857,0.07857143,0.27172726,0.027701193,0.118993506,0.124155164,0.1413961,0.122564934
5.666666666666667,5.799112433862433,0.09383117,0.10422078,0.100209825,0.13747472,0.18409091,0.39247015,0.18198052,0.16428572
5.0,5.876590297819464,0.09529221,0.11477273,0.19946887,0.029952182,0.13116883,0.21401791,0.1366883,0.22337662
5.0,5.827702601410934,0.1564935,0.09074675,0.15228888,0.12592514,0.1775974,0.20967916,0.11915585,0.1599026
6.333333333333333,5.742644951499117,0.07094156,0.125,0.16012946,0.031423762,0.09512987,0.1802977,0.12516233,0.1590909
5.333333333333333,5.9162830687830725,0.038636364,0.18327922,0.0,0.058351155,0.13392857,0.082160056,0.011525974,0.14383116
3.6666666666666665,5.761857142857146,0.14902598,0.099350646,0.2088338,0.05578406,0.19155844,0.31864926,0.17402597,0.18701299
6.0,5.871136739417988,0.08311688,0.250487,0.09065374,0.11099126,0.22224025,0.14711678,0.066720776,0.17240259
6.333333333333333,5.800326278659609,0.038961038,0.10941558,0.08665771,0.042912893,0.21412338,0.060482264,0.04659091,0.122727275
6.0,5.53389285714286,0.17597403,0.4211039,0.22600701,0.06158678,0.27272728,0.14818184,0.21834415,0.25762987
6.666666666666667,5.882621362433862,0.034415584,0.013474026,0.2251858,0.023633461,0.03457792,0.20433456,0.068506494,0.034415584
6.666666666666667,5.800006944444437,0.03685065,0.0,0.102656476,0.008267984,0.07727273,0.038407803,0.039123375,0.041720778
6.333333333333333,5.97974757495592,0.08295455,0.053409092,0.23122966,0.022923186,0.15016234,0.14360827,0.07824675,0.15584415
6.0,5.48502678571428,0.08522727,0.0,0.12798493,0.022966022,0.16103896,0.05062146,0.21720779,0.2577922
5.0,5.576077270723109,0.07094156,0.11217532,0.08315537,0.06851143,0.08961039,0.09815732,0.23311688,0.21574676
6.0,5.594076058201053,0.116233766,0.06185065,0.13336067,0.021602964,0.15535714,0.095768824,0.07532468,0.118831165
6.0,6.01081547619047,0.08311688,0.121753246,0.11893648,0.018237669,0.08961039,0.07564798,0.049025975,0.0724026
6.666666666666667,5.889842702821877,0.13603896,0.20308441,0.23798549,0.09052769,0.18587662,0.16652894,0.10194805,0.19399351
5.333333333333333,5.804167107583768,0.08295455,0.0887987,0.14474037,0.11320651,0.1887987,0.3938549,0.09107143,0.15844156
5.333333333333333,5.931041005291007,0.08652598,0.08652598,0.1004336,0.038659472,0.086201295,0.0628649,0.19821429,0.21720779
5.333333333333333,5.946558201058198,0.04464286,0.053084414,0.14740855,0.04461974,0.09626623,0.24367504,0.08295455,0.18522727
5.333333333333333,5.763185405643743,0.11834416,0.2659091,0.3756488,0.037638977,0.116233766,0.15217449,0.1150974,0.23928571
